update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what,update/4/when,update/4/what,update/5/when,update/5/what
1142969160,JDT,,,132764,,,,,,,,
1142991425,JDT,,,132795,,,,,,,,
1143014123,JDT,,,132830,,,,,,,,
1143024894,JDT,,,132863,,,,,,,,
1143037296,JDT,,,132891,,,,,,,,
1143054254,JDT,,,132925,,,,,,,,
1143094651,JDT,,,132986,,,,,,,,
1143131928,JDT,,,133078,,,,,,,,
1143186481,JDT,,,133149,,,,,,,,
1143219494,JDT,,,133217,,,,,,,,
1143220724,JDT,,,133219,,,,,,,,
1143250129,JDT,,,133252,,,,,,,,
1143444714,JDT,,,133352,,,,,,,,
1143451134,JDT,,,133381,,,,,,,,
1143516900,JDT,,,133493,,,,,,,,
1143522188,JDT,,,133501,,,,,,,,
1143526750,JDT,,,133512,,,,,,,,
1143528112,JDT,,,133521,,,,,,,,
1143533243,JDT,,,133540,,,,,,,,
1143534842,JDT,,,133558,,,,,,,,
1143537365,JDT,,,133576,,,,,,,,
1143538623,JDT,,,133585,,,,,,,,
1143540375,JDT,,,133606,,,,,,,,
1143542833,JDT,,,133623,,,,,,,,
1143544750,JDT,,,133636,,,,,,,,
1143545597,JDT,,,133643,,,,,,,,
1143545847,JDT,,,133646,,,,,,,,
1143546442,JDT,,,133652,,,,,,,,
1143546853,JDT,,,133657,,,,,,,,
1143555901,JDT,,,133709,,,,,,,,
1143555930,JDT,,,133710,,,,,,,,
1143555951,JDT,,,133711,,,,,,,,
1143557345,JDT,,,133725,,,,,,,,
1143559701,JDT,,,133740,,,,,,,,
1143633672,JDT,,,133906,,,,,,,,
1143635266,JDT,,,133914,,,,,,,,
1143635681,JDT,,,133915,,,,,,,,
1143701466,JDT,,,134070,,,,,,,,
1143714014,JDT,,,134114,,,,,,,,
1143800166,JDT,,,134286,,,,,,,,
1143801768,JDT,,,134293,,,,,,,,
1144117764,JDT,,,134684,,,,,,,,
1144120655,JDT,,,134693,,,,,,,,
1144136314,JDT,,,134746,,,,,,,,
1144156443,JDT,,,134840,,,,,,,,
1144157322,JDT,,,134844,,,,,,,,
1144161067,JDT,,,134865,,,,,,,,
1144169756,JDT,,,134909,,,,,,,,
1144225758,JDT,,,135027,,,,,,,,
1144238534,JDT,,,135093,,,,,,,,
1144238748,JDT,,,135095,,,,,,,,
1144242076,JDT,,,135109,,,,,,,,
1144254074,JDT,,,135166,,,,,,,,
1144308543,JDT,,,135263,,,,,,,,
1144310625,JDT,,,135270,,,,,,,,
1144313082,JDT,,,135281,,,,,,,,
1144314547,JDT,,,135293,,,,,,,,
1144324156,JDT,,,135336,,,,,,,,
1144330674,JDT,,,135367,,,,,,,,
1144332247,JDT,,,135378,,,,,,,,
1144335098,JDT,,,135393,,,,,,,,
1144379757,JDT,,,135495,,,,,,,,
1144408317,JDT,,,135608,,,,,,,,
1144422831,JDT,,,135658,,,,,,,,
1144468621,JDT,,,135696,,,,,,,,
1144477120,JDT,,,135708,,,,,,,,
1144640689,JDT,,,135836,,,,,,,,
1144661693,JDT,,,135903,,,,,,,,
1144730777,JDT,,,136085,,,,,,,,
1144751155,JDT,,,136137,,,,,,,,
1144753150,JDT,,,136146,,,,,,,,
1144755094,JDT,,,136151,,,,,,,,
1144808694,JDT,,,136291,,,,,,,,
1144837459,JDT,,,136372,,,,,,,,
1144873467,JDT,,,136516,,,,,,,,
1144901978,JDT,,,136592,,,,,,,,
1144905496,JDT,,,136599,,,,,,,,
1144909360,JDT,,,136607,,,,,,,,
1144915549,JDT,,,136638,,,,,,,,
1144916850,JDT,,,136644,,,,,,,,
1144922386,JDT,,,136670,,,,,,,,
1144926092,JDT,,,136689,,,,,,,,
1144934552,JDT,,,136731,,,,,,,,
1145022969,JDT,,,136882,,,,,,,,
1145258926,JDT,,,136980,,,,,,,,
1145340957,JDT,,,137191,,,,,,,,
1145363188,JDT,,,137317,,,,,,,,
1145371312,JDT,,,137372,,,,,,,,
1145420478,JDT,,,137472,,,,,,,,
1145439247,JDT,,,137513,,,,,,,,
1145440967,JDT,,,137523,,,,,,,,
1145451061,JDT,,,137572,,,,,,,,
1145459633,JDT,,,137605,,,,,,,,
1145507161,JDT,,,137684,,,,,,,,
1145546449,JDT,,,137843,,,,,,,,
1145598826,JDT,,,137926,,,,,,,,
1145615741,JDT,,,137988,,,,,,,,
1145616728,JDT,,,137997,,,,,,,,
1145616782,JDT,,,137998,,,,,,,,
1145631812,JDT,,,138059,,,,,,,,
1145729771,JDT,,,138126,,,,,,,,
1145773145,JDT,,,138135,,,,,,,,
1145829731,JDT,,,138169,,,,,,,,
1145878287,JDT,,,138227,,,,,,,,
1145880331,JDT,,,138236,,,,,,,,
1145882886,JDT,,,138248,,,,,,,,
1145940731,JDT,,,138328,,,,,,,,
1146037743,JDT,,,138623,,,,,,,,
1146105940,JDT,,,138857,,,,,,,,
1146108103,JDT,,,138864,,,,,,,,
1146129938,JDT,,,138953,,,,,,,,
1146134899,JDT,,,138989,,,,,,,,
1146152048,JDT,,,139079,,,,,,,,
1146153088,JDT,,,139084,,,,,,,,
1146155067,JDT,,,139089,,,,,,,,
1146215445,JDT,,,139192,,,,,,,,
1146215561,JDT,,,139195,,,,,,,,
1146310952,JDT,,,139401,,,,,,,,
1146362133,JDT,,,139427,,,,,,,,
1146472428,JDT,,,139498,,,,,,,,
1146474179,JDT,,,139512,,,,,,,,
1146488937,JDT,,,139579,,,,,,,,
1146489625,JDT,,,139581,,,,,,,,
1146492915,JDT,,,139596,,,,,,,,
1146496569,JDT,,,139611,,,,,,,,
1146496639,JDT,,,139612,,,,,,,,
1146498349,JDT,,,139624,,,,,,,,
1146562744,JDT,,,139721,,,,,,,,
1146564638,JDT,,,139740,,,,,,,,
1146575077,JDT,,,139804,,,,,,,,
1146629952,JDT,,,139912,,,,,,,,
1146630452,JDT,,,139914,,,,,,,,
1146632221,JDT,,,139917,,,,,,,,
1146643544,JDT,,,139952,,,,,,,,
1146643629,JDT,,,139953,,,,,,,,
1146645220,JDT,,,139959,,,,,,,,
1146648495,JDT,,,139976,,,,,,,,
1146687120,JDT,,,140102,,,,,,,,
1146688944,JDT,,,140107,,,,,,,,
1146689701,JDT,,,140109,,,,,,,,
1146713213,JDT,,,140126,,,,,,,,
1146730086,JDT,,,140161,,,,,,,,
1146735193,JDT,,,140179,,,,,,,,
1146919016,JDT,,,140478,,,,,,,,
1147070844,JDT,,,140547,,,,,,,,
1147073087,JDT,,,140558,,,,,,,,
1147073174,JDT,,,140559,,,,,,,,
1147073286,JDT,,,140561,,,,,,,,
1147075231,JDT,,,140563,,,,,,,,
1147079850,JDT,,,140589,,,,,,,,
1147086636,JDT,,,140617,,,,,,,,
1147092817,JDT,,,140637,,,,,,,,
1147119244,JDT,,,140728,,,,,,,,
1147167764,JDT,,,140818,,,,,,,,
1147171411,JDT,,,140838,,,,,,,,
1147175813,JDT,,,140874,,,,,,,,
1147179466,JDT,,,140888,,,,,,,,
1147183138,JDT,,,140923,,,,,,,,
1147239814,JDT,,,141005,,,,,,,,
1147252835,JDT,,,141053,,,,,,,,
1147340314,JDT,,,141329,,,,,,,,
1147423098,JDT,,,141546,,,,,,,,
1147431860,JDT,,,141570,,,,,,,,
1147661709,JDT,,,141729,,,,,,,,
1147739947,JDT,,,141935,,,,,,,,
1147740291,JDT,,,141936,,,,,,,,
1147768427,JDT,,,142005,,,,,,,,
1147804752,JDT,,,142124,,,,,,,,
1147933263,JDT,,,142473,,,,,,,,
1147933612,JDT,,,142474,,,,,,,,
1147949720,JDT,,,142539,,,,,,,,
1148021339,JDT,,,142730,,,,,,,,
1148045914,JDT,,,142842,,,,,,,,
1148188507,JDT,,,142912,,,,,,,,
1148332409,JDT,,,143128,,,,,,,,
1148373288,JDT,,,143225,,,,,,,,
1148387451,JDT,,,143286,,,,,,,,
1148398095,JDT,,,143338,,,,,,,,
1148433432,JDT,,,143400,,,,,,,,
1148460618,JDT,,,143472,,,,,,,,
1148469608,JDT,,,143543,,,,,,,,
1148480299,JDT,,,143579,,,,,,,,
1148561814,JDT,,,143800,,,,,,,,
1148614470,JDT,,,143914,,,,,,,,
1148956748,JDT,,,144391,,,,,,,,
1148984568,JDT,,,144482,,,,,,,,
1148988331,JDT,,,144496,,,,,,,,
1149142918,JDT,,,144870,,,,,,,,
1149239579,JDT,,,145076,,,,,,,,
1149251469,JDT,,,145128,,,,,,,,
1149322415,JDT,,,145196,,,,,,,,
1149473885,JDT,,,145294,,,,,,,,
1149499734,JDT,,,145362,,,,,,,,
1149585802,JDT,,,145553,,,,,,,,
1149595901,JDT,,,145592,,,,,,,,
1149606393,JDT,,,145642,,,,,,,,
1149648940,JDT,,,145719,,,,,,,,
1149763916,JDT,,,146045,,,,,,,,
1149779511,JDT,,,146120,,,,,,,,
1149932071,JDT,,,146384,,,,,,,,
1150115391,JDT,,,146648,,,,,,,,
1150199263,JDT,,,146875,,,,,,,,
1150204211,JDT,,,146899,,,,,,,,
1150209860,JDT,,,146918,,,,,,,,
1150260477,JDT,,,147026,,,,,,,,
1150260846,JDT,,,147028,,,,,,,,
1150376352,JDT,,,147341,,,,,,,,
1150456412,JDT,,,147484,,,,,,,,
1150723428,JDT,,,147773,,,,,,,,
1150813074,JDT,,,147943,,,,,,,,
1150898926,JDT,,,148109,,,,,,,,
1150970675,JDT,,,148247,,,,,,,,
1150973878,JDT,,,148249,,,,,,,,
1150975674,JDT,,,148255,,,,,,,,
1150989470,JDT,,,148298,,,,,,,,
1151034191,JDT,,,148362,,,,,,,,
1151069087,JDT,,,148441,,,,,,,,
1151294999,JDT,,,148620,,,,,,,,
1151384604,JDT,,,148795,,,,,,,,
1151393589,JDT,,,148812,,,,,,,,
1151412569,JDT,,,148872,,,,,,,,
1151436984,JDT,,,148918,,,,,,,,
1151458830,JDT,,,148940,,,,,,,,
1151468163,JDT,,,148965,,,,,,,,
1151477128,JDT,,,148985,,,,,,,,
1151480949,JDT,,,148995,,,,,,,,
1151486710,JDT,,,149021,,,,,,,,
1151508563,JDT,,,149084,,,,,,,,
1151508718,JDT,,,149086,,,,,,,,
1151701217,JDT,,,149356,,,,,,,,
1151876299,JDT,,,149423,,,,,,,,
1151916184,JDT,,,149464,,,,,,,,
1151928920,JDT,,,149491,,,,,,,,
1152108142,JDT,,,149727,,,,,,,,
1152157306,JDT,,,149795,,,,,,,,
1152166416,JDT,,,149811,,,,,,,,
1152176645,JDT,,,149836,,,,,,,,
1152188863,JDT,,,149874,,,,,,,,
1152199707,JDT,,,149909,,,,,,,,
1152264686,JDT,,,149999,,,,,,,,
1152581744,JDT,,,150221,,,,,,,,
1152645738,JDT,,,150334,,,,,,,,
1152798127,JDT,,,150563,,,,,,,,
1152801515,JDT,,,150569,,,,,,,,
1152846326,JDT,,,150625,,,,,,,,
1152959224,JDT,,,150737,,,,,,,,
1153318873,JDT,,,151131,,,,,,,,
1153384749,JDT,,,151244,,,,,,,,
1153403184,JDT,,,151319,,,,,,,,
1153408696,JDT,,,151339,,,,,,,,
1153464648,JDT,,,151399,,,,,,,,
1153495097,JDT,,,151474,,,,,,,,
1153498711,JDT,,,151487,,,,,,,,
1153710303,JDT,,,151569,,,,,,,,
1153710468,JDT,,,151570,,,,,,,,
1153729880,JDT,,,151586,,,,,,,,
1153814720,JDT,,,151700,,,,,,,,
1153882845,JDT,,,151808,,,,,,,,
1153888324,JDT,,,151816,,,,,,,,
1153986983,JDT,,,151996,,,,,,,,
1154217372,JDT,,,152268,,,,,,,,
1154317575,JDT,,,152310,,,,,,,,
1154322114,JDT,,,152316,,,,,,,,
1154357869,JDT,,,152381,,,,,,,,
1154402008,JDT,,,152432,,,,,,,,
1154407414,JDT,,,152446,,,,,,,,
1154463339,JDT,,,152539,,,,,,,,
1154509051,JDT,,,152607,,,,,,,,
1154602755,JDT,,,152761,,,,,,,,
1154693726,JDT,,,152862,,,,,,,,
1154931867,JDT,,,152962,,,,,,,,
1154933337,JDT,,,152964,,,,,,,,
1155009475,JDT,,,153060,,,,,,,,
1155033652,JDT,,,153122,,,,,,,,
1155034381,JDT,,,153124,,,,,,,,
1155037225,JDT,,,153131,,,,,,,,
1155058106,JDT,,,153205,,,,,,,,
1155095504,JDT,,,153256,,,,,,,,
1155128010,JDT,,,153336,,,,,,,,
1155204337,JDT,,,153458,,,,,,,,
1155209129,JDT,,,153471,,,,,,,,
1155209329,JDT,,,153472,,,,,,,,
1155215587,JDT,,,153483,,,,,,,,
1155313818,JDT,,,153661,,,,,,,,
1155369103,JDT,,,153667,,,,,,,,
1155555559,JDT,,,153793,,,,,,,,
1155556293,JDT,,,153796,,,,,,,,
1155566284,JDT,,,153824,,,,,,,,
1155617805,JDT,,,153886,,,,,,,,
1155630725,JDT,,,153913,,,,,,,,
1155644792,JDT,,,153956,,,,,,,,
1155644932,JDT,,,153958,,,,,,,,
1155645904,JDT,,,153965,,,,,,,,
1155647910,JDT,,,153971,,,,,,,,
1155720054,JDT,,,154061,,,,,,,,
1155802325,JDT,,,154226,,,,,,,,
1156145359,JDT,,,154530,,,,,,,,
1156209736,JDT,,,154656,,,,,,,,
1156218783,JDT,,,154678,,,,,,,,
1156434055,JDT,,,155123,,,,,,,,
1156755984,JDT,,,155401,,,,,,,,
1156832740,JDT,,,155534,,,,,,,,
1156987976,JDT,,,155770,,,,,,,,
1157016075,JDT,,,155844,,,,,,,,
1157028387,JDT,,,155877,,,,,,,,
1157031239,JDT,,,155891,,,,,,,,
1157280970,JDT,,,156065,,,,,,,,
1157281152,JDT,,,156066,,,,,,,,
1157333509,JDT,,,156087,,,,,,,,
1157505989,JDT,,,156320,,,,,,,,
1157531335,JDT,,,156359,,,,,,,,
1157615817,JDT,,,156516,,,,,,,,
1157649389,JDT,,,156624,,,,,,,,
1157716307,JDT,,,156745,,,,,,,,
1158050652,JDT,,,157042,,,,,,,,
1158054947,JDT,,,157055,,,,,,,,
1158307001,JDT,,,157467,,,,,,,,
1158313463,JDT,,,157489,,,,,,,,
1158581575,JDT,,,157662,,,,,,,,
1158603546,JDT,,,157712,,,,,,,,
1158653829,JDT,,,157825,,,,,,,,
1158678304,JDT,,,157907,,,,,,,,
1158862107,JDT,,,158244,,,,,,,,
1158899527,JDT,,,158280,,,,,,,,
1158900721,JDT,,,158282,,,,,,,,
1158936931,JDT,,,158387,,,,,,,,
1158948880,JDT,,,158397,,,,,,,,
1159160001,JDT,,,158536,,,,,,,,
1159160310,JDT,,,158537,,,,,,,,
1159268430,JDT,,,158807,,,,,,,,
1159276584,JDT,,,158837,,,,,,,,
1159510283,JDT,,,159263,,,,,,,,
1159525179,JDT,,,159309,,,,,,,,
1159842336,JDT,,,159548,,,,,,,,
1159976377,JDT,,,159815,,,,,,,,
1160077490,JDT,,,159959,,,,,,,,
1160101356,JDT,,,159977,,,,,,,,
1160120512,JDT,,,160006,,,,,,,,
1160212583,JDT,,,160129,,,,,,,,
1160557842,JDT,,,160493,,,,,,,,
1160561153,JDT,,,160500,,,,,,,,
1160723575,JDT,,,160855,,,,,,,,
1160991694,JDT,,,161080,,,,,,,,
1160998708,JDT,,,161098,,,,,,,,
1161073504,JDT,,,161243,,,,,,,,
1161126232,JDT,,,161353,,,,,,,,
1161133964,JDT,,,161364,,,,,,,,
1161227687,JDT,,,161537,,,,,,,,
1161544016,JDT,,,161895,,,,,,,,
1161589176,JDT,,,161939,,,,,,,,
1161589947,JDT,,,161945,,,,,,,,
1161827823,JDT,,,162366,,,,,,,,
1161829605,JDT,,,162368,,,,,,,,
1161846266,JDT,,,162399,,,,,,,,
1161899325,JDT,,,162518,,,,,,,,
1161931852,JDT,,,162555,,,,,,,,
1161944358,JDT,,,162589,,,,,,,,
1162018728,JDT,,,162665,,,,,,,,
1162037489,JDT,,,162675,,,,,,,,
1162282670,JDT,,,162899,,,,,,,,
1162282852,JDT,,,162902,,,,,,,,
1162288430,JDT,,,162921,,,,,,,,
1162293219,JDT,,,162943,,,,,,,,
1162301006,JDT,,,162978,,,,,,,,
1162302535,JDT,,,162981,,,,,,,,
1162306146,JDT,,,162987,,,,,,,,
1162390075,JDT,,,163129,,,,,,,,
1162560806,JDT,,,163376,,,,,,,,
1162795239,JDT,,,163528,,,,,,,,
1162892900,JDT,,,163671,,,,,,,,
1162894778,JDT,,,163679,,,,,,,,
1162987752,JDT,,,163836,,,,,,,,
1163136149,JDT,,,164089,,,,,,,,
1163418332,JDT,,,164359,,,,,,,,
1163425050,JDT,,,164376,,,,,,,,
1163492463,JDT,,,164471,,,,,,,,
1163496482,JDT,,,164476,,,,,,,,
1163521634,JDT,,,164548,,,,,,,,
1163591977,JDT,,,164682,,,,,,,,
1163602685,JDT,,,164703,,,,,,,,
1163624321,JDT,,,164750,,,,,,,,
1164036040,JDT,,,165223,,,,,,,,
1164459994,JDT,,,165845,,,,,,,,
1164649045,JDT,,,165988,,,,,,,,
1164692567,JDT,,,166037,,,,,,,,
1164714932,JDT,,,166087,,,,,,,,
1164723653,JDT,,,166113,,,,,,,,
1164797367,JDT,,,166219,,,,,,,,
1164804133,JDT,,,166241,,,,,,,,
1164818146,JDT,,,166277,,,,,,,,
1164877756,JDT,,,166358,,,,,,,,
1164901336,JDT,,,166408,,,,,,,,
1165244236,JDT,,,166689,,,,,,,,
1165246070,JDT,,,166694,,,,,,,,
1165297973,JDT,,,166771,,,,,,,,
1165333474,JDT,,,166861,,,,,,,,
1165342569,JDT,,,166890,,,,,,,,
1165405923,JDT,,,166976,,,,,,,,
1165410684,JDT,,,166987,,,,,,,,
1165511367,JDT,,,167182,,,,,,,,
1165572270,JDT,,,167244,,,,,,,,
1165577209,JDT,,,167259,,,,,,,,
1165913275,JDT,,,167638,,,,,,,,
1165915145,JDT,,,167651,,,,,,,,
1165922295,JDT,,,167684,,,,,,,,
1165924134,JDT,,,167690,,,,,,,,
1165931048,JDT,,,167718,,,,,,,,
1165931257,JDT,,,167719,,,,,,,,
1165936401,JDT,,,167740,,,,,,,,
1165944015,JDT,,,167760,,,,,,,,
1165944789,JDT,,,167761,,,,,,,,
1165945788,JDT,,,167764,,,,,,,,
1165947885,JDT,,,167770,,,,,,,,
1166080191,JDT,,,168047,,,,,,,,
1166086427,JDT,,,168060,,,,,,,,
1166095968,JDT,,,168090,,,,,,,,
1166164949,JDT,,,168196,,,,,,,,
1166177792,JDT,,,168229,,,,,,,,
1166276031,JDT,,,168339,,,,,,,,
1166452258,JDT,,,168455,,,,,,,,
1166682930,JDT,,,168841,,,,,,,,
1166720827,JDT,,,168907,,,,,,,,
1167100041,JDT,,,169066,,,,,,,,
1167159908,JDT,,,169104,,,,,,,,
1167239963,JDT,,,169139,,,,,,,,
1167262977,JDT,,,169146,,,,,,,,
1167730539,JDT,,,169344,,,,,,,,
1167742412,JDT,,,169359,,,,,,,,
1167894008,JDT,,,169542,,,,,,,,
1167907562,JDT,,,169565,,,,,,,,
1167967670,JDT,,,169651,,,,,,,,
1167984035,JDT,,,169683,,,,,,,,
1168100889,JDT,,,169768,,,,,,,,
1168329869,JDT,,,169968,,,,,,,,
1168494010,JDT,,,170206,,,,,,,,
1168591727,JDT,,,170322,,,,,,,,
1168628852,JDT,,,170377,,,,,,,,
1168838236,JDT,,,170455,,,,,,,,
1168857174,JDT,,,170494,,,,,,,,
1168921973,JDT,,,170603,,,,,,,,
1168965960,JDT,,,170706,,,,,,,,
1169030397,JDT,,,170789,,,,,,,,
1169053839,JDT,,,170845,,,,,,,,
1169102886,JDT,,,170897,,,,,,,,
1169110319,JDT,,,170912,,,,,,,,
1169110532,JDT,,,170914,,,,,,,,
1169129886,JDT,,,170966,,,,,,,,
1169204416,JDT,,,171075,,,,,,,,
1169452938,JDT,,,171217,,,,,,,,
1169474800,JDT,,,171286,,,,,,,,
1169636091,JDT,,,171567,,,,,,,,
1169708917,JDT,,,171660,,,,,,,,
1169796678,JDT,,,171787,,,,,,,,
1169921100,JDT,,,171915,,,,,,,,
1170070239,JDT,,,172029,,,,,,,,
1170100523,JDT,,,172093,,,,,,,,
1170160944,JDT,,,172205,,,,,,,,
1170166957,JDT,,,172229,,,,,,,,
1170246111,JDT,,,172348,,,,,,,,
1170330917,JDT,,,172530,,,,,,,,
1170333336,JDT,,,172539,,,,,,,,
1170400406,JDT,,,172653,,,,,,,,
1170404705,JDT,,,172661,,,,,,,,
1170406501,JDT,,,172668,,,,,,,,
1170712248,JDT,,,172989,,,,,,,,
1170757493,JDT,,,173101,,,,,,,,
1170762495,JDT,,,173122,,,,,,,,
1170769685,JDT,,,173152,,,,,,,,
1170771358,JDT,,,173159,,,,,,,,
1170775549,JDT,,,173179,,,,,,,,
1170776239,JDT,,,173182,,,,,,,,
1170777172,JDT,,,173187,,,,,,,,
1170777204,JDT,,,173188,,,,,,,,
1170778142,JDT,,,173192,,,,,,,,
1170778751,JDT,,,173193,,,,,,,,
1170784188,JDT,,,173211,,,,,,,,
1170847576,JDT,,,173304,,,,,,,,
1170857214,JDT,,,173339,,,,,,,,
1170925185,JDT,,,173452,,,,,,,,
1170997516,JDT,,,173620,,,,,,,,
1171030874,JDT,,,173687,,,,,,,,
1171041285,JDT,,,173714,,,,,,,,
1171266287,JDT,,,173860,,,,,,,,
1171279118,JDT,,,173890,,,,,,,,
1171286298,JDT,,,173909,,,,,,,,
1171343487,JDT,,,173987,,,,,,,,
1171360250,JDT,,,174010,,,,,,,,
1171362239,JDT,,,174020,,,,,,,,
1171396914,JDT,,,174116,,,,,,,,
1171449594,JDT,,,174190,,,,,,,,
1171459312,JDT,,,174216,,,,,,,,
1171473283,JDT,,,174239,,,,,,,,
1171622191,JDT,,,174461,,,,,,,,
1171622811,JDT,,,174465,,,,,,,,
1171855854,JDT,,,174606,,,,,,,,
1171961687,JDT,,,174779,,,,,,,,
1172033708,JDT,,,174934,,,,,,,,
1172034341,JDT,,,174935,,,,,,,,
1172079685,JDT,,,175062,,,,,,,,
1172160483,JDT,,,175202,,,,,,,,
1172161877,JDT,,,175208,,,,,,,,
1172206471,JDT,,,175248,,,,,,,,
1172483777,JDT,,,175546,,,,,,,,
1172506938,JDT,,,175607,,,,,,,,
1172565278,JDT,,,175705,,,,,,,,
1172568757,JDT,,,175708,,,,,,,,
1172725147,JDT,,,176000,,,,,,,,
1172726196,JDT,,,176003,,,,,,,,
1172726602,JDT,,,176004,,,,,,,,
1172738577,JDT,,,176029,,,,,,,,
1172764034,JDT,,,176105,,,,,,,,
1172805942,JDT,,,176154,,,,,,,,
1172900518,JDT,,,176275,,,,,,,,
1173094396,JDT,,,176394,,,,,,,,
1173207674,JDT,,,176549,,,,,,,,
1173219615,JDT,,,176562,,,,,,,,
1173248078,JDT,,,176597,,,,,,,,
1173255210,JDT,,,176608,,,,,,,,
1173371645,JDT,,,176762,,,,,,,,
1173426798,JDT,,,176814,,,,,,,,
1173437231,JDT,,,176834,,,,,,,,
1173443354,JDT,,,176850,,,,,,,,
1173444847,JDT,,,176853,,,,,,,,
1173445306,JDT,,,176855,,,,,,,,
1173452335,JDT,,,176866,,,,,,,,
1173801182,JDT,,,177209,,,,,,,,
1173854255,JDT,,,177310,,,,,,,,
1173865957,JDT,,,177348,,,,,,,,
1173874477,JDT,,,177376,,,,,,,,
1173876073,JDT,,,177383,,,,,,,,
1173886824,JDT,,,177423,,,,,,,,
1173886975,JDT,,,177424,,,,,,,,
1173928222,JDT,,,177499,,,,,,,,
1173945730,JDT,,,177539,,,,,,,,
1173947041,JDT,,,177541,,,,,,,,
1173947315,JDT,,,177542,,,,,,,,
1173950943,JDT,,,177556,,,,,,,,
1173954989,JDT,,,177570,,,,,,,,
1173956634,JDT,,,177579,,,,,,,,
1173964728,JDT,,,177611,,,,,,,,
1174035922,JDT,,,177753,,,,,,,,
1174043333,JDT,,,177786,,,,,,,,
1174274814,JDT,,,178005,,,,,,,,
1174378801,JDT,,,178246,,,,,,,,
1174378863,JDT,,,178247,,,,,,,,
1174382059,JDT,,,178264,,,,,,,,
1174383650,JDT,,,178279,,,,,,,,
1174383877,JDT,,,178282,,,,,,,,
1174389729,JDT,,,178329,,,,,,,,
1174405770,JDT,,,178421,,,,,,,,
1174406015,JDT,,,178422,,,,,,,,
1174406560,JDT,,,178427,,,,,,,,
1174407658,JDT,,,178433,,,,,,,,
1174409352,JDT,,,178436,,,,,,,,
1174409813,JDT,,,178442,,,,,,,,
1174415136,JDT,,,178459,,,,,,,,
1174416263,JDT,,,178464,,,,,,,,
1174481773,JDT,,,178617,,,,,,,,
1174485023,JDT,,,178634,,,,,,,,
1174486691,JDT,,,178641,,,,,,,,
1174517533,JDT,,,178718,,,,,,,,
1174528771,JDT,,,178729,,,,,,,,
1174541522,JDT,,,178752,,,,,,,,
1174541881,JDT,,,178753,,,,,,,,
1174555031,JDT,,,178795,,,,,,,,
1174570725,JDT,,,178860,,,,,,,,
1174572666,JDT,,,178867,,,,,,,,
1174581281,JDT,,,178902,,,,,,,,
1174632691,JDT,,,178978,,,,,,,,
1174633369,JDT,,,178979,,,,,,,,
1174643289,JDT,,,179035,,,,,,,,
1174645255,JDT,,,179041,,,,,,,,
1174662200,JDT,,,179111,,,,,,,,
1174663559,JDT,,,179121,,,,,,,,
1174663619,JDT,,,179122,,,,,,,,
1174789578,JDT,,,179179,,,,,,,,
1174922891,JDT,,,179392,,,,,,,,
1174958704,JDT,,,179442,,,,,,,,
1174995087,JDT,,,179571,,,,,,,,
1175006098,JDT,,,179611,,,,,,,,
1175050709,JDT,,,179685,,,,,,,,
1175070913,JDT,,,179745,,,,,,,,
1175092505,JDT,,,179840,,,,,,,,
1175203785,JDT,,,180119,,,,,,,,
1175416531,JDT,,,180381,,,,,,,,
1175487606,JDT,,,180460,,,,,,,,
1175505123,JDT,,,180496,,,,,,,,
1175672136,JDT,,,180944,,,,,,,,
1175703775,JDT,,,181084,,,,,,,,
1175740139,JDT,,,181146,,,,,,,,
1175740548,JDT,,,181152,,,,,,,,
1175812515,JDT,,,181374,,,,,,,,
1175866032,JDT,,,181456,,,,,,,,
1176072673,JDT,,,181548,,,,,,,,
1176126235,JDT,,,181652,,,,,,,,
1176265810,JDT,,,181914,,,,,,,,
1176297266,JDT,,,182008,,,,,,,,
1176327323,JDT,,,182065,,,,,,,,
1176339733,JDT,,,182084,,,,,,,,
1176352758,JDT,,,182111,,,,,,,,
1176376063,JDT,,,182177,,,,,,,,
1176393177,JDT,,,182237,,,,,,,,
1176450727,JDT,,,182320,,,,,,,,
1176478533,JDT,,,182414,,,,,,,,
1176669740,JDT,,,182478,,,,,,,,
1176678454,JDT,,,182491,,,,,,,,
1176716509,JDT,,,182572,,,,,,,,
1176802961,JDT,,,182774,,,,,,,,
1176808035,JDT,,,182789,,,,,,,,
1176814191,JDT,,,182807,,,,,,,,
1176863751,JDT,,,182890,,,,,,,,
1176864251,JDT,,,182892,,,,,,,,
1176864496,JDT,,,182894,,,,,,,,
1176866324,JDT,,,182901,,,,,,,,
1176879631,JDT,,,182944,,,,,,,,
1176888929,JDT,,,182992,,,,,,,,
1176891364,JDT,,,182999,,,,,,,,
1176903670,JDT,,,183042,,,,,,,,
1176971872,JDT,,,183202,,,,,,,,
1176972971,JDT,,,183205,,,,,,,,
1177050832,JDT,,,183365,,,,,,,,
1177103238,JDT,,,183491,,,,,,,,
1177235610,JDT,,,183532,,,,,,,,
1177405179,JDT,,,183800,,,,,,,,
1177569207,JDT,,,184211,,,,,,,,
1177594130,JDT,,,184308,,,,,,,,
1177643238,JDT,,,184387,,,,,,,,
1178004574,JDT,,,184850,,,,,,,,
1178004841,JDT,,,184852,,,,,,,,
1178006354,JDT,,,184857,,,,,,,,
1178007941,JDT,,,184862,,,,,,,,
1178008047,JDT,,,184863,,,,,,,,
