update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what,update/4/when,update/4/what
1149439869,critical,,,145250,,,,,,
1149496228,normal,,,145347,,,,,,
1149499182,normal,,,145360,,,,,,
1149522817,normal,,,145435,,,,,,
1149523991,normal,,,145436,,,,,,
1149531877,critical,,,145445,,,,,,
1149536895,normal,,,145453,,,,,,
1149556245,normal,,,145476,,,,,,
1149564954,normal,,,145498,,,,,,
1149586386,major,,,145558,,,,,,
1149594112,normal,,,145586,,,,,,
1149594126,normal,,,145587,,,,,,
1149614920,normal,,,145662,,,,,,
1149631227,normal,,,145688,,,,,,
1149640962,normal,,,145704,,,,,,
1149749480,normal,,,145994,,,,,,
1149782486,normal,,,146124,,,,,,
1149813061,critical,,,146171,,,,,,
1149825547,major,,,146212,,,,,,
1149839041,normal,,,146252,,,,,,
1149843849,critical,,,146264,,,,,,
1149846246,normal,,,146279,,,,,,
1149847244,normal,,,146285,,,,,,
1149854067,normal,,,146303,,,,,,
1149860728,normal,,,146330,,,,,,
1149902124,normal,,,146372,,,,,,
1149992616,major,,,146401,,,,,,
1149993652,normal,,,146402,,,,,,
1150056069,normal,,,146473,,,,,,
1150101218,normal,,,146575,,,,,,
1150101321,normal,,,146576,,,,,,
1150102287,normal,,,146586,,,,,,
1150110892,normal,,,146626,,,,,,
1150112778,normal,,,146632,,,,,,
1150113431,major,,,146638,,,,,,
1150115075,normal,,,146643,,,,,,
1150162585,normal,,,146770,,,,,,
1150174137,critical,,,146800,,,,,,
1150190199,normal,,,146848,,,,,,
1150209073,major,,,146911,,,,,,
1150222919,major,,,146957,,,,,,
1150272050,major,,,147053,,,,,,
1150279036,normal,,,147074,,,,,,
1150298350,normal,,,147120,,,,,,
1150301464,normal,,,147130,,,,,,
1150330943,normal,,,147228,,,,,,
1150361156,normal,,,147301,,,,,,
1150428109,normal,,,147418,,,,,,
1150432655,normal,,,147423,,,,,,
1150463756,normal,,,147508,,,,,,
1150468086,critical,,,147518,,,,,,
1150486008,normal,,,147550,,,,,,
1150520420,normal,,,147606,,,,,,
1150643010,normal,,,147673,,,,,,
1150682183,normal,,,147688,,,,,,
1150701967,minor,,,147715,,,,,,
1150736810,normal,,,147808,,,,,,
1150812352,normal,,,147940,,,,,,
1150894435,normal,,,148094,,,,,,
1150955569,normal,,,148197,,,,,,
1150957342,major,,,148201,,,,,,
1150985967,normal,,,148293,,,,,,
1150990057,normal,,,148299,,,,,,
1151024125,normal,,,148345,,,,,,
1151028689,normal,,,148354,,,,,,
1151055152,normal,,,148401,,,,,,
1151055829,normal,,,148403,,,,,,
1151063433,normal,,,148422,,,,,,
1151108051,major,,,148509,,,,,,
1151115895,minor,,,148522,,,,,,
1151122632,major,,,148530,,,,,,
1151127893,normal,,,148532,,,,,,
1151282391,critical,,,148595,,,,,,
1151282779,normal,,,148597,,,,,,
1151316277,normal,,,148670,,,,,,
1151400722,normal,,,148830,,,,,,
1151419633,normal,,,148891,,,,,,
1151464036,normal,,,148956,,,,,,
1151464745,normal,,,148960,,,,,,
1151491857,normal,,,149040,,,,,,
1151560454,normal,,,149136,,,,,,
1151571534,major,,,149169,,,,,,
1151584447,normal,,,149207,,,,,,
1151584706,normal,,,149208,,,,,,
1151663154,major,,,149320,,,,,,
1151789180,normal,,,149391,,,,,,
1151933407,normal,,,149493,,,,,,
1151999255,normal,,,149576,,,,,,
1152000455,minor,,,149578,,,,,,
1152072491,normal,,,149649,,,,,,
1152113389,normal,,,149749,,,,,,
1152117349,normal,,,149762,,,,,,
1152129350,normal,,,149774,,,,,,
1152160995,normal,,,149806,,,,,,
1152187247,normal,,,149870,,,,,,
1152237655,normal,,,149952,,,,,,
1152249526,major,,,149960,,,,,,
1152255125,normal,,,149964,,,,,,
1152256935,normal,,,149967,,,,,,
1152264642,normal,,,149998,,,,,,
1152274173,normal,,,150020,,,,,,
1152306746,normal,,,150071,,,,,,
1152350302,normal,,,150079,,,,,,
1152403657,normal,,,150086,,,,,,
1152459936,normal,,,150099,,,,,,
1152499598,critical,,,150111,,,,,,
1152522657,normal,,,150155,,,,,,
1152524158,normal,,,150162,,,,,,
1152526488,normal,,,150169,,,,,,
1152604503,major,,,150253,,,,,,
1152625232,normal,,,150300,,,,,,
1152626007,normal,,,150304,,,,,,
1152626869,normal,,,150306,,,,,,
1152627658,normal,,,150312,,,,,,
1152627729,normal,,,150313,,,,,,
1152627752,normal,,,150314,,,,,,
1152674237,blocker,,,150357,,,,,,
1152694335,minor,,,150397,,,,,,
1152697837,normal,,,150407,,,,,,
1152779100,normal,,,150511,,,,,,
1152796415,normal,,,150555,,,,,,
1152796961,normal,,,150559,,,,,,
1152851199,normal,,,150633,,,,,,
1152852920,normal,,,150635,,,,,,
1152854522,normal,,,150637,,,,,,
1152862852,normal,,,150643,,,,,,
1152883027,normal,,,150700,,,,,,
1152906700,blocker,,,150728,,,,,,
1153035234,normal,,,150751,,,,,,
1153075477,normal,,,150764,,,,,,
1153105596,critical,,,150782,,,,,,
1153111477,normal,,,150795,,,,,,
1153113458,critical,,,150797,,,,,,
1153127796,normal,,,150819,,,,,,
1153147771,normal,,,150870,,,,,,
1153153367,normal,,,150886,,,,,,
1153192797,critical,,,150911,,,,,,
1153196918,normal,,,150920,,,,,,
1153216333,normal,,,150968,,,,,,
1153226494,normal,,,150990,,,,,,
1153228377,normal,,,150996,,,,,,
1153254023,normal,,,151032,,,,,,
1153271633,normal,,,151043,,,,,,
1153295608,normal,,,151082,,,,,,
1153301758,major,,,151095,,,,,,
1153315429,minor,,,151124,,,,,,
1153320837,normal,,,151136,,,,,,
1153321112,normal,,,151137,,,,,,
1153322443,normal,,,151142,,,,,,
1153323613,normal,,,151145,,,,,,
1153324210,normal,,,151148,,,,,,
1153325099,normal,,,151150,,,,,,
1153325259,normal,,,151151,,,,,,
1153364715,normal,,,151197,,,,,,
1153381506,normal,,,151228,,,,,,
1153383220,normal,,,151238,,,,,,
1153401571,trivial,,,151315,,,,,,
1153403543,normal,,,151322,,,,,,
1153406169,normal,,,151330,,,,,,
1153411035,critical,,,151344,,,,,,
1153412862,normal,,,151348,,,,,,
1153476700,normal,,,151422,,,,,,
1153477177,blocker,,,151425,,,,,,
1153487655,normal,,,151454,,,,,,
1153491902,normal,,,151462,,,,,,
1153698375,major,,,151545,,,,,,
1153749611,normal,,,151633,,,,,,
1153750272,normal,,,151635,,,,,,
1153754485,normal,,,151644,,,,,,
1153769335,normal,,,151657,,,,,,
1153791348,major,,,151665,,,,,,
1153814415,major,,,151698,,,,,,
1153816855,minor,,,151705,,,,,,
1153820735,normal,,,151714,,,,,,
1153840184,normal,,,151767,,,,,,
1153885094,normal,,,151812,,,,,,
1153900528,normal,,,151851,,,,,,
1153917239,normal,,,151891,,,,,,
1153918144,normal,,,151893,,,,,,
1153926155,major,,,151916,,,,,,
1153979298,critical,,,151983,,,,,,
1153993441,normal,,,152013,,,,,,
1154068193,normal,,,152129,,,,,,
1154070675,normal,,,152134,,,,,,
1154253088,normal,,,152275,,,,,,
1154314807,major,,,152307,,,,,,
1154320501,critical,,,152312,,,,,,
1154328256,normal,,,152322,,,,,,
1154328908,blocker,,,152323,,,,,,
1154334366,normal,,,152331,,,,,,
1154352657,normal,,,152370,,,,,,
1154360177,normal,,,152382,,,,,,
1154363195,normal,,,152385,,,,,,
1154376047,normal,,,152405,,,,,,
1154379133,normal,,,152407,,,,,,
1154403858,blocker,,,152442,,,,,,
1154428473,minor,,,152478,,,,,,
1154449574,normal,,,152527,,,,,,
1154472534,normal,,,152547,,,,,,
1154506489,normal,,,152597,,,,,,
1154554237,normal,,,152698,,,,,,
1154558253,normal,,,152702,,,,,,
1154577627,major,,,152718,,,,,,
1154578809,critical,,,152721,,,,,,
1154591251,normal,,,152730,,,,,,
1154603923,normal,,,152766,,,,,,
1154605496,normal,,,152769,,,,,,
1154619806,major,,,152800,,,,,,
1154650737,normal,,,152822,,,,,,
1154662947,blocker,,,152833,,,,,,
1154708896,major,,,152885,,,,,,
1154730716,major,,,152890,,,,,,
1154817887,blocker,,,152913,,,,,,
1154910735,normal,,,152936,,,,,,
1154911133,normal,,,152937,,,,,,
1154925808,normal,,,152957,,,,,,
1154935752,normal,,,152968,,,,,,
1154938088,critical,,,152972,,,,,,
1154939032,normal,,,152973,,,,,,
1154941482,major,,,152980,,,,,,
1154950837,minor,,,152997,,,,,,
1154998469,normal,,,153034,,,,,,
1155007410,major,,,153052,,,,,,
1155013374,normal,,,153074,,,,,,
1155029587,normal,,,153099,,,,,,
1155031070,blocker,,,153104,,,,,,
1155032399,normal,,,153111,,,,,,
1155039260,normal,,,153136,,,,,,
1155039393,normal,,,153137,,,,,,
1155043881,normal,,,153167,,,,,,
1155049966,normal,,,153186,,,,,,
1155052494,normal,,,153196,,,,,,
1155052514,normal,,,153197,,,,,,
1155138674,major,,,153363,,,,,,
1155138932,normal,,,153365,,,,,,
1155142541,normal,,,153367,,,,,,
1155164776,blocker,,,153384,,,,,,
1155173215,normal,,,153398,,,,,,
1155188277,normal,,,153423,,,,,,
1155192611,blocker,,,153424,,,,,,
1155195433,blocker,,,153427,,,,,,
1155198132,major,,,153432,,,,,,
1155201826,normal,,,153448,,,,,,
1155202409,critical,,,153450,,,,,,
1155204417,normal,,,153459,,,,,,
1155212240,normal,,,153476,,,,,,
1155275050,critical,,,153562,,,,,,
1155280913,normal,,,153567,,,,,,
1155290050,normal,,,153593,,,,,,
1155292619,blocker,,,153602,,,,,,
1155353820,normal,,,153664,,,,,,
1155478418,normal,,,153701,,,,,,
1155479859,normal,,,153704,,,,,,
1155560528,major,,,153809,,,,,,
1155577988,minor,,,153841,,,,,,
1155614893,normal,,,153885,,,,,,
1155627026,normal,,,153897,,,,,,
1155640569,normal,,,153939,,,,,,
1155689644,major,,,154019,,,,,,
1155690982,normal,,,154023,,,,,,
1155716173,major,,,154052,,,,,,
1155729263,normal,,,154114,,,,,,
1155781308,normal,,,154187,,,,,,
1155791203,normal,,,154198,,,,,,
1155802153,normal,,,154225,,,,,,
1155807088,normal,,,154242,,,,,,
1155830732,normal,,,154310,,,,,,
1155868074,normal,,,154334,,,,,,
1155887824,major,,,154352,,,,,,
1155942912,major,,,154424,,,,,,
1155962508,normal,,,154429,,,,,,
1156148321,normal,,,154541,,,,,,
1156171730,major,,,154611,,,,,,
1156192101,blocker,,,154636,,,,,,
1156238733,normal,,,154707,,,,,,
1156246178,normal,,,154721,,,,,,
1156246628,blocker,,,154722,,,,,,
1156249554,normal,,,154732,,,,,,
1156250799,normal,,,154736,,,,,,
1156253014,normal,,,154746,,,,,,
1156277123,blocker,,,154801,,,,,,
1156318595,major,,,154852,,,,,,
1156328600,normal,,,154879,,,,,,
1156333071,normal,,,154892,,,,,,
1156337870,normal,,,154913,,,,,,
1156338035,normal,,,154914,,,,,,
1156348017,critical,,,154944,,,,,,
1156354681,major,,,154961,,,,,,
1156411396,normal,,,155052,,,,,,
1156421046,normal,,,155077,,,,,,
1156421385,normal,,,155080,,,,,,
1156435497,normal,,,155128,,,,,,
1156446016,normal,,,155149,,,,,,
1156452354,normal,,,155162,,,,,,
1156481281,normal,,,155202,,,,,,
1156487451,normal,,,155212,,,,,,
1156489785,normal,,,155218,,,,,,
1156492337,normal,,,155224,,,,,,
1156596772,normal,,,155317,,,,,,
1156665029,major,,,155337,,,,,,
1156752812,normal,,,155389,,,,,,
1156752919,normal,,,155390,,,,,,
1156756729,normal,,,155404,,,,,,
1156757289,normal,,,155405,,,,,,
1156771488,normal,,,155451,,,,,,
1156819639,normal,,,155511,,,,,,
1156831934,normal,,,155533,,,,,,
1156861119,normal,,,155595,,,,,,
1156889408,normal,,,155624,,,,,,
1156909989,trivial,,,155655,,,,,,
1156911265,normal,,,155657,,,,,,
1156920716,normal,,,155679,,,,,,
1156927510,critical,,,155689,,,,,,
1156969396,critical,,,155750,,,,,,
1157003374,normal,,,155801,,,,,,
1157007942,normal,,,155810,,,,,,
1157010006,normal,,,155817,,,,,,
1157011823,normal,,,155822,,,,,,
1157031102,minor,,,155890,,,,,,
1157031295,normal,,,155892,,,,,,
1157037079,normal,,,155903,,,,,,
1157038521,normal,,,155905,,,,,,
1157047302,normal,,,155916,,,,,,
1157059789,normal,,,155922,,,,,,
1157150150,normal,,,156027,,,,,,
1157353628,normal,,,156110,,,,,,
1157363839,normal,,,156118,,,,,,
1157375744,normal,,,156126,,,,,,
1157406006,normal,,,156144,,,,,,
1157431688,normal,,,156181,,,,,,
1157448041,major,,,156213,,,,,,
1157452576,normal,,,156222,,,,,,
1157468823,normal,,,156265,,,,,,
1157517376,normal,,,156341,,,,,,
1157532901,major,,,156365,,,,,,
1157558273,normal,,,156445,,,,,,
1157569568,major,,,156459,,,,,,
1157639883,normal,,,156602,,,,,,
1157663380,normal,,,156634,,,,,,
1157665240,trivial,,,156640,,,,,,
1157687503,normal,,,156675,,,,,,
1157705032,normal,,,156709,,,,,,
1157720128,blocker,,,156754,,,,,,
1157720394,normal,,,156755,,,,,,
1157900356,normal,,,156817,,,,,,
1157917965,normal,,,156823,,,,,,
1157929349,normal,,,156832,,,,,,
1157929375,normal,,,156833,,,,,,
1157989446,normal,,,156943,,,,,,
1158021399,normal,,,156972,,,,,,
1158028228,blocker,,,156985,,,,,,
1158056163,normal,,,157060,,,,,,
1158058578,normal,,,157066,,,,,,
1158127873,normal,,,157156,,,,,,
1158131258,normal,,,157163,,,,,,
1158142150,major,,,157190,,,,,,
1158159263,normal,,,157229,,,,,,
1158164540,normal,,,157245,,,,,,
1158208888,normal,,,157292,,,,,,
1158221039,normal,,,157312,,,,,,
1158256425,normal,,,157404,,,,,,
1158287742,normal,,,157440,,,,,,
1158303368,normal,,,157464,,,,,,
1158312877,normal,,,157487,,,,,,
1158326284,normal,,,157515,,,,,,
1158344844,normal,,,157544,,,,,,
1158358517,trivial,,,157557,,,,,,
1158397129,major,,,157568,,,,,,
1158566763,normal,,,157634,,,,,,
1158567387,major,,,157635,,,,,,
1158582855,normal,,,157670,,,,,,
1158584371,normal,,,157679,,,,,,
1158587062,normal,,,157689,,,,,,
1158589522,normal,,,157694,,,,,,
1158640473,normal,,,157773,,,,,,
1158642071,normal,,,157780,,,,,,
1158643069,normal,,,157786,,,,,,
1158649181,normal,,,157797,,,,,,
1158658834,normal,,,157846,,,,,,
1158664167,normal,,,157865,,,,,,
1158682220,critical,,,157914,,,,,,
1158727841,critical,,,157968,,,,,,
1158756126,normal,,,158043,,,,,,
1158802556,normal,,,158108,,,,,,
1158810794,major,,,158122,,,,,,
1158826569,major,,,158151,,,,,,
1158835918,critical,,,158175,,,,,,
1158838383,normal,,,158186,,,,,,
1158849102,normal,,,158212,,,,,,
1158862013,normal,,,158243,,,,,,
1158867710,normal,,,158250,,,,,,
1158905273,normal,,,158289,,,,,,
1158933001,normal,,,158377,,,,,,
1158978456,normal,,,158411,,,,,,
1159046895,trivial,,,158462,,,,,,
1159087096,normal,,,158472,,,,,,
1159109304,blocker,,,158478,,,,,,
1159122936,normal,,,158485,,,,,,
1159165828,normal,,,158542,,,,,,
1159175783,normal,,,158577,,,,,,
1159191376,normal,,,158643,,,,,,
1159254994,blocker,,,158742,,,,,,
1159257305,normal,,,158746,,,,,,
1159264737,normal,,,158790,,,,,,
1159265729,major,,,158796,,,,,,
1159266012,normal,,,158797,,,,,,
1159275936,normal,,,158831,,,,,,
1159295141,blocker,,,158897,,,,,,
1159321921,critical,,,158931,,,,,,
1159335278,major,,,158952,,,,,,
1159345621,normal,,,158970,,,,,,
1159349306,normal,,,158982,,,,,,
1159419347,normal,,,159099,,,,,,
1159438560,normal,,,159136,,,,,,
1159456347,normal,,,159201,,,,,,
1159486863,normal,,,159228,,,,,,
1159500624,major,,,159249,,,,,,
1159535453,normal,,,159344,,,,,,
1159538879,normal,,,159351,,,,,,
1159604245,normal,,,159389,,,,,,
1159710304,major,,,159416,,,,,,
1159710418,normal,,,159417,,,,,,
1159781091,normal,,,159461,,,,,,
1159851731,critical,,,159568,,,,,,
1159861639,normal,,,159586,,,,,,
1159864819,normal,,,159594,,,,,,
1159880025,major,,,159630,,,,,,
1159880204,normal,,,159632,,,,,,
1159893101,normal,,,159672,,,,,,
1159965487,major,,,159774,,,,,,
1160012351,blocker,,,159841,,,,,,
1160025189,normal,,,159859,,,,,,
1160026348,normal,,,159861,,,,,,
1160064901,normal,,,159942,,,,,,
1160101662,minor,,,159978,,,,,,
1160111818,normal,,,159994,,,,,,
1160116502,critical,,,159999,,,,,,
1160117106,critical,,,160001,,,,,,
1160441222,normal,,,160264,,,,,,
1160459844,critical,,,160292,,,,,,
1160464454,blocker,,,160304,,,,,,
1160477782,normal,,,160350,,,,,,
1160482565,critical,,,160361,,,,,,
1160491247,normal,,,160372,,,,,,
1160495894,normal,,,160392,,,,,,
1160559936,normal,,,160498,,,,,,
1160561633,blocker,,,160502,,,,,,
1160615321,normal,,,160630,,,,,,
1160623111,normal,,,160645,,,,,,
1160624185,major,,,160647,,,,,,
1160637020,normal,,,160667,,,,,,
1160648777,normal,,,160703,,,,,,
1160651321,normal,,,160707,,,,,,
1160655343,normal,,,160722,,,,,,
1160659871,normal,,,160734,,,,,,
1160666354,critical,,,160760,,,,,,
1160666814,normal,,,160762,,,,,,
1160706818,critical,,,160824,,,,,,
1160725111,normal,,,160859,,,,,,
1160728973,normal,,,160870,,,,,,
1160735812,major,,,160896,,,,,,
1160738637,blocker,,,160902,,,,,,
1160753011,major,,,160936,,,,,,
1160799330,normal,,,160956,,,,,,
1161076732,major,,,161259,,,,,,
1161076739,normal,,,161260,,,,,,
1161096631,normal,,,161310,,,,,,
1161215369,major,,,161511,,,,,,
1161226711,major,,,161533,,,,,,
1161228161,critical,,,161538,,,,,,
1161234722,normal,,,161550,,,,,,
1161242067,major,,,161559,,,,,,
1161251627,normal,,,161594,,,,,,
1161257713,normal,,,161608,,,,,,
1161355752,normal,,,161792,,,,,,
1161361518,normal,,,161809,,,,,,
1161362347,normal,,,161810,,,,,,
1161421710,blocker,,,161830,,,,,,
1161489259,normal,,,161863,,,,,,
1161543531,normal,,,161893,,,,,,
1161571656,normal,,,161911,,,,,,
1161582257,normal,,,161930,,,,,,
1161607171,major,,,161994,,,,,,
1161617290,normal,,,162015,,,,,,
1161643333,normal,,,162035,,,,,,
1161649899,normal,,,162036,,,,,,
1161651156,normal,,,162038,,,,,,
1161678489,blocker,,,162084,,,,,,
1161691131,normal,,,162119,,,,,,
1161692569,normal,,,162126,,,,,,
1161704555,normal,,,162149,,,,,,
1161739887,major,,,162170,,,,,,
1161759230,normal,,,162198,,,,,,
1161764339,critical,,,162220,,,,,,
1161771217,normal,,,162238,,,,,,
1161777951,critical,,,162253,,,,,,
1161821801,normal,,,162353,,,,,,
1161831217,normal,,,162369,,,,,,
1161853739,normal,,,162411,,,,,,
1161855741,normal,,,162417,,,,,,
1161857985,normal,,,162432,,,,,,
1161858242,normal,,,162433,,,,,,
1161873123,normal,,,162482,,,,,,
1161880403,normal,,,162493,,,,,,
1161895443,major,,,162514,,,,,,
1161896343,normal,,,162515,,,,,,
1161915715,normal,,,162531,,,,,,
1161943409,normal,,,162578,,,,,,
1161943881,normal,,,162582,,,,,,
1161952852,normal,,,162612,,,,,,
1162025293,normal,,,162671,,,,,,
1162077969,normal,,,162687,,,,,,
1162117016,major,,,162700,,,,,,
1162188433,normal,,,162735,,,,,,
1162190231,normal,,,162737,,,,,,
1162226291,normal,,,162809,,,,,,
1162261837,normal,,,162855,,,,,,
1162285981,critical,,,162910,,,,,,
1162290063,normal,,,162927,,,,,,
1162293010,normal,,,162942,,,,,,
1162297743,critical,,,162967,,,,,,
1162306231,normal,,,162988,,,,,,
1162315358,normal,,,163010,,,,,,
1162324877,blocker,,,163020,,,,,,
1162362098,major,,,163053,,,,,,
1162372517,normal,,,163069,,,,,,
1162384783,normal,,,163111,,,,,,
1162391312,critical,,,163132,,,,,,
1162400321,normal,,,163153,,,,,,
1162455458,normal,,,163207,,,,,,
1162499618,normal,,,163293,,,,,,
1162511602,major,,,163299,,,,,,
1162546302,normal,,,163339,,,,,,
1162546461,normal,,,163340,,,,,,
1162567716,critical,,,163389,,,,,,
1162707626,critical,,,163472,,,,,,
1162815744,major,,,163573,,,,,,
1162820068,major,,,163583,,,,,,
1162820868,critical,,,163587,,,,,,
1162824012,major,,,163591,,,,,,
1162825019,normal,,,163594,,,,,,
1162852554,normal,,,163627,,,,,,
1162857024,critical,,,163629,,,,,,
1162897427,major,,,163688,,,,,,
1162905142,normal,,,163704,,,,,,
1162920184,normal,,,163729,,,,,,
1162981807,minor,,,163824,,,,,,
1163041105,normal,,,163928,,,,,,
1163050594,normal,,,163940,,,,,,
1163069124,normal,,,163976,,,,,,
1163069961,major,,,163980,,,,,,
1163079381,major,,,164013,,,,,,
1163098226,normal,,,164051,,,,,,
1163124531,normal,,,164076,,,,,,
1163148247,normal,,,164120,,,,,,
1163152515,normal,,,164131,,,,,,
1163256924,normal,,,164238,,,,,,
1163410733,normal,,,164328,,,,,,
1163417449,normal,,,164355,,,,,,
1163472735,normal,,,164437,,,,,,
1163489342,normal,,,164467,,,,,,
1163501791,normal,,,164493,,,,,,
1163507572,major,,,164514,,,,,,
1163511695,major,,,164518,,,,,,
1163512618,normal,,,164522,,,,,,
1163566546,critical,,,164618,,,,,,
1163606066,critical,,,164714,,,,,,
1163606304,blocker,,,164715,,,,,,
1163625814,normal,,,164755,,,,,,
1163644166,normal,,,164777,,,,,,
1163667074,normal,,,164822,,,,,,
1163689477,normal,,,164876,,,,,,
1163711676,normal,,,164921,,,,,,
1163725435,normal,,,164928,,,,,,
1163772880,normal,,,165030,,,,,,
1163773886,normal,,,165033,,,,,,
1163774046,normal,,,165036,,,,,,
1163774603,normal,,,165038,,,,,,
1163774969,minor,,,165041,,,,,,
1163897217,critical,,,165091,,,,,,
1163959391,normal,,,165106,,,,,,
1163968519,major,,,165107,,,,,,
1163969195,normal,,,165108,,,,,,
1164042849,normal,,,165251,,,,,,
1164082871,normal,,,165296,,,,,,
1164170134,normal,,,165433,,,,,,
1164191165,normal,,,165468,,,,,,
1164203819,normal,,,165517,,,,,,
1164279798,normal,,,165685,,,,,,
1164293878,normal,,,165712,,,,,,
1164296943,normal,,,165720,,,,,,
1164371317,normal,,,165806,,,,,,
1164609177,major,,,165903,,,,,,
1164732139,normal,,,166129,,,,,,
1164781241,major,,,166187,,,,,,
1164784990,normal,,,166198,,,,,,
1164804497,major,,,166243,,,,,,
1164810083,normal,,,166260,,,,,,
1164814107,normal,,,166264,,,,,,
1164834790,blocker,,,166304,,,,,,
1164882388,normal,,,166363,,,,,,
1164888473,normal,,,166378,,,,,,
1164890179,normal,,,166384,,,,,,
1164952239,normal,,,166469,,,,,,
1164959338,normal,,,166479,,,,,,
1164960557,normal,,,166483,,,,,,
1164982032,normal,,,166547,,,,,,
1164982116,normal,,,166548,,,,,,
1165275755,major,,,166741,,,,,,
1165277289,normal,,,166742,,,,,,
1165281812,major,,,166746,,,,,,
1165288846,major,,,166760,,,,,,
1165308382,normal,,,166785,,,,,,
1165310712,normal,,,166788,,,,,,
1165311207,normal,,,166791,,,,,,
1165312113,normal,,,166793,,,,,,
1165322033,normal,,,166818,,,,,,
1165325890,normal,,,166828,,,,,,
1165366578,normal,,,166923,,,,,,
1165376212,normal,,,166935,,,,,,
1165383798,minor,,,166942,,,,,,
1165392595,normal,,,166956,,,,,,
1165394717,normal,,,166958,,,,,,
1165403090,normal,,,166971,,,,,,
1165491563,normal,,,167124,,,,,,
1165509495,normal,,,167177,,,,,,
1165550837,normal,,,167219,,,,,,
1165575051,normal,,,167257,,,,,,
1165594768,normal,,,167301,,,,,,
1165727526,normal,,,167345,,,,,,
1165807490,blocker,,,167391,,,,,,
1165844559,normal,,,167476,,,,,,
1165844964,normal,,,167479,,,,,,
1165849936,normal,,,167491,,,,,,
1165850282,normal,,,167492,,,,,,
1165862651,normal,,,167518,,,,,,
1165887566,normal,,,167547,,,,,,
1165911150,normal,,,167627,,,,,,
1165918902,normal,,,167674,,,,,,
1165920644,normal,,,167680,,,,,,
1165922496,normal,,,167686,,,,,,
1165923150,normal,,,167689,,,,,,
1165932597,normal,,,167728,,,,,,
1165936638,normal,,,167742,,,,,,
1165937212,normal,,,167744,,,,,,
1165938086,normal,,,167748,,,,,,
1165963419,normal,,,167790,,,,,,
1165972014,major,,,167799,,,,,,
1165994824,normal,,,167831,,,,,,
1166004329,normal,,,167872,,,,,,
1166017425,normal,,,167925,,,,,,
1166023421,normal,,,167963,,,,,,
1166047317,normal,,,167991,,,,,,
1166072114,normal,,,168034,,,,,,
1166075834,normal,,,168043,,,,,,
1166090296,normal,,,168071,,,,,,
1166098361,major,,,168096,,,,,,
1166103373,normal,,,168107,,,,,,
1166106813,normal,,,168119,,,,,,
1166173848,normal,,,168213,,,,,,
1166176676,normal,,,168221,,,,,,
1166190597,normal,,,168263,,,,,,
1166233954,normal,,,168314,,,,,,
1166328598,normal,,,168345,,,,,,
1166332943,normal,,,168347,,,,,,
1166402931,normal,,,168384,,,,,,
1166443532,normal,,,168429,,,,,,
1166447432,normal,,,168444,,,,,,
1166453513,normal,,,168456,,,,,,
1166457357,blocker,,,168465,,,,,,
1166467918,critical,,,168483,,,,,,
1166516339,normal,,,168541,,,,,,
1166603748,normal,,,168690,,,,,,
1166605285,major,,,168700,,,,,,
1166613903,normal,,,168744,,,,,,
1166615929,normal,,,168746,,,,,,
1166621198,normal,,,168759,,,,,,
1166651307,normal,,,168807,,,,,,
1166667883,critical,,,168821,,,,,,
1166708822,major,,,168898,,,,,,
1166788324,normal,,,168945,,,,,,
1166944761,normal,,,168995,,,,,,
1167052817,normal,,,169048,,,,,,
1167090655,normal,,,169056,,,,,,
1167095460,normal,,,169059,,,,,,
1167262600,blocker,,,169145,,,,,,
1167520405,normal,,,169292,,,,,,
1167522780,minor,,,169293,,,,,,
1167649237,normal,,,169309,,,,,,
1167740413,normal,,,169355,,,,,,
1167803096,normal,,,169413,,,,,,
1167843446,normal,,,169484,,,,,,
1167888135,normal,,,169534,,,,,,
1167902183,normal,,,169552,,,,,,
1167907049,critical,,,169562,,,,,,
1167910733,normal,,,169569,,,,,,
1167972892,normal,,,169664,,,,,,
1167992092,normal,,,169698,,,,,,
1168000998,critical,,,169712,,,,,,
1168158770,normal,,,169784,,,,,,
1168225159,normal,,,169819,,,,,,
1168227665,normal,,,169822,,,,,,
1168247274,normal,,,169839,,,,,,
1168250040,normal,,,169845,,,,,,
1168260055,normal,,,169875,,,,,,
1168289002,major,,,169919,,,,,,
1168344002,normal,,,169990,,,,,,
1168359969,normal,,,170021,,,,,,
1168474855,normal,,,170162,,,,,,
1168504384,normal,,,170215,,,,,,
1168702085,normal,,,170393,,,,,,
1168844486,normal,,,170459,,,,,,
1168846839,normal,,,170463,,,,,,
1168848331,minor,,,170466,,,,,,
1168852814,normal,,,170481,,,,,,
1168864520,normal,,,170514,,,,,,
1168869825,normal,,,170531,,,,,,
1168886849,normal,,,170571,,,,,,
1168934826,normal,,,170623,,,,,,
1168971155,normal,,,170712,,,,,,
1169028394,normal,,,170785,,,,,,
1169038532,normal,,,170813,,,,,,
1169059035,normal,,,170849,,,,,,
1169104642,normal,,,170900,,,,,,
1169108294,normal,,,170907,,,,,,
1169113051,critical,,,170929,,,,,,
1169132916,normal,,,170973,,,,,,
1169142591,major,,,170982,,,,,,
1169181460,normal,,,171026,,,,,,
1169195779,normal,,,171048,,,,,,
1169217092,normal,,,171093,,,,,,
1169221888,major,,,171105,,,,,,
1169275125,blocker,,,171131,,,,,,
1169402879,normal,,,171170,,,,,,
1169471465,normal,,,171278,,,,,,
1169519239,normal,,,171358,,,,,,
