update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what,update/4/when,update/4/what,update/5/when,update/5/what
1152159574,NPE while copying editor code to clipboard during JUnit run,1152172389,[JUnit] NPE while copying editor code to clipboard during JUnit run,149800,,,,,,,,
1152129612,extract superclass refactor can cause stack overflow in refactored code,1152172609,[extract superclass] extract superclass refactor can cause stack overflow in refactored code,149775,,,,,,,,
1146472428,Weird behaviour of debug thread tree view.,1152172770,[debug view] Weird behaviour of debug thread tree view.,139498,,,,,,,,
1152146043,change modifiers refactoring error,1152172812,[quick fix] change modifiers refactoring error,149782,,,,,,,,
1152159666,'exchange left and right operands' incorrectly removes parentheses around logical operators,1152172932,[quick assist] 'exchange left and right operands' incorrectly removes parentheses around logical operators,149801,,,,,,,,
1152163993,Quick Fix generating serial Version UID still hangs,1152173000,[quick fix] Quick Fix generating serial Version UID still hangs,149808,,,,,,,,
1152217815,PropertiesFileDocumentProvider throws org.eclipse.core.internal.resources.ResourceException when a properties file cannot be found,1152257380,[nls tooling] PropertiesFileDocumentProvider throws org.eclipse.core.internal.resources.ResourceException when a properties file cannot be found,149941,,,,,,,,
1152377845,Null reference warning ignores try blocks?,1152419151,[compiler][null] Null reference warning ignores try blocks?,150082,,,,,,,,
1152506384,AIOOBE in org.eclipse.jdt.internal.ui.text.BufferedDocumentScanner.read,1152515417,[implementation] AIOOBE in org.eclipse.jdt.internal.ui.text.BufferedDocumentScanner.read,150121,,,,,,,,
1152509789,null reference inappropriate report,1152522658,[compiler][null] var correlation - variant,150123,,,,,,,,
1152239238,Open Call Hierarchy,1152601893,[call hierarchy] Open Call Hierarchy,149954,1153127886,[call hierarchy] Open Call Hierarchy should not open editor,,,,,,
1152622196,[compiler] getClass() does not return erased type,1152634535,[1.5][compiler] getClass() does not return erased type,150294,,,,,,,,
1152266341,"[WorkingSets] New project will ""disappear"" while in ""Go Into"" mode",1152667496,[build path] allow selecting a working set for new Java project,150009,,,,,,,,
1152603702,Pasting a contents inside a string to get string concatenation doesn't work if the string is not an empty string,1152671883,[typing] Pasting a contents inside a string to get string concatenation doesn't work if the string is not an empty string,150249,,,,,,,,
1152184357,jdtCompilerAdapter fails with java.lang.ArrayIndexOutOfBoundsException,1152680067,[compiler] [1.5] jdtCompilerAdapter fails with java.lang.ArrayIndexOutOfBoundsException,149859,,,,,,,,
1152203897,"""null argument"" executing Rename command (renaming resource)",1152694760,"[rename] ""null argument"" executing Rename command (renaming resource)",149917,,,,,,,,
1152756073,"[clean up] Removing ""this."" qualifier with inner classes",1152765116,[clean up] Removing qualified this expressions may change semantic,150481,,,,,,,,
1152714888,"Additionnal quick fix for ""Empty block should be documented""",1152801950,"[quick fix] Additionnal quick fix for ""Empty block should be documented""",150440,,,,,,,,
1152779233,"""Copy failure list"" ignores errors",1152802225,"[JUnit] ""Copy failure list"" ignores errors",150512,,,,,,,,
1152846326,[build path] Cancel project creatjon ask to deleting launch configurations,1152846359,[build path] Cancel project creation ask to delete launch configurations,150625,,,,,,,,
1152850734,Content Assist and Parameter Hints sometimes don't work for constructor call,1153039142,[content assist] Content Assist and Parameter Hints sometimes don't work for constructor call,150632,1153110779,[assist] Content Assist and Parameter Hints sometimes don't work for constructor call,,,,,,
1153054149,NullPointerException in internal compiler,1153107752,[1.5][compiler] NullPointerException in internal compiler,150758,,,,,,,,
1153110060,CopyQualifiedName action should work in class file editors,1153110504,[actions] CopyQualifiedName action should work in class file editors,150788,1172570599,[actions] CopyQualifiedName action should work in editors,1172571019,[actions] CopyQualifiedName action should work in class file editors,,,,
1152881033,Failure caused by misnamed class when renaming a package,1153110758,[rename] Failure caused by misnamed class when renaming a package,150698,,,,,,,,
1152987304,Code assist does not show arguments correctly,1153129188,[content asssit] Code assist does not show arguments correctly,150747,,,,,,,,
1153140769,'Remove unused imports' quick fix doesn't work on non-existing classes,1153189891,[clean up] 'Remove unused imports' quick fix doesn't work on non-existing classes,150853,1153190042,[clean up] 'Remove unused imports' multi quick fix doesn't work on non-existing classes,,,,,,
1153230583,Word completion is very slow,1153271567,[typing] Word completion is very slow,151001,,,,,,,,
1153284659,'for' template does not work in detail formatters dialog,1153298405,[templates] 'for' template does not work in detail formatters dialog,151062,,,,,,,,
1153326697,Invalid Stackmap attribute generated for ternary operator,1153368519,[1.6][compiler] Invalid Stackmap attribute generated for ternary operator,151153,,,,,,,,
1143734479,"""F4"" computes hierarchy in the UI thread",1153382213,"[type hierarchy] ""F4"" computes hierarchy in the UI thread",134185,,,,,,,,
1147874479,Project Explorer Java content provider should not add resources back,1153382384,[CommonNavigator][Java] Java content provider should not add resources back,142330,,,,,,,,
1153197654,Internal Error when creating new Java project,1153382694,[build path] Internal Error when creating new Java project,150922,,,,,,,,
1153214596,equal and hashcode should use acessors instead of the fields directly,1153383590,[hashcode/equals] equal and hashcode should use acessors instead of the fields directly,150962,,,,,,,,
1153231240,"An internal error occurred during: ""Launching"".",1153383615,"[JUnit] An internal error occurred during: ""Launching"".",151003,,,,,,,,
1152618752,cannot run junit plugin test for a imported plugin,1153384990,NPE in hierarchy builder when region is empy,150289,1159688040,[hierarchy] NPE in hierarchy builder when region is empty,,,,,,
1153246319,"Format should not stop on read-only files, it should skip instead.",1153388853,"[actions] Format should not stop on read-only files, it should skip instead.",151024,,,,,,,,
1153319766,Traceback when examining properties for a closed project,1153389073,[refactoring scripts] Traceback when examining properties for a closed project,151134,,,,,,,,
1153214358,JUNIT Source Attachment location setting not future proof,1153389952,[JUnit] JUNIT Source Attachment location setting not future proof,150961,,,,,,,,
1153438463,enum referencing error,1153449910,[1.5][compiler] enum referencing error,151368,,,,,,,,
1153470675,Internal compiler error after u/g from Eclipse 3.1.1 to 3.2,1153472604,[1.5][compiler] Internal compiler error after u/g from Eclipse 3.1.1 to 3.2,151410,,,,,,,,
1153545301,field names in setters or constructors are not completed by content assist if to be qualified with this,1153563224,[content assist] field names in setters or constructors are not completed by content assist if to be qualified with this,151505,,,,,,,,
1153516656,[Content assist] Method parameter names are not displayed for inner classes,1153563296,[content assist] Method parameter names are not displayed for inner classes,151500,1153709176,[assist] Method parameter names are not displayed for inner classes,,,,,,
1153489157,[Content Assist] CA can't be resized,1153563521,[content assist] CA can't be resized,151458,,,,,,,,
1153487976,[Content Assist] Scrollbar - Thumb can't be dragged,1153563531,[content assist] Scrollbar - Thumb can't be dragged,151455,,,,,,,,
1153526872,[Open Type] Ask for opening project if source file is in a closed project,1153667828,[open type] Ask for opening project if source file is in a closed project,151503,,,,,,,,
1153672984,[Typo] 'Histroy' should be 'History',1153795456,[open type] 'Histroy' should be 'History' in QualifiedTypeNameHistory.xml,151533,,,,,,,,
1153798957,JUnit History should be sensitive to test class renaming,1153803385,[JUnit] JUnit History should be sensitive to test class renaming,151672,,,,,,,,
1153808912,[refactoring] Extract Superclass does remove code,1153810745,[extract superclass] Extract Superclass does remove code,151683,1174019098,[extract superclass] Extract Superclass without 'Use the extracted class' removes code,,,,,,
1153419406,Refactor -> Move is not recorded in history,1153811921,[refactoring scripts] Refactor -> Move is not recorded in history,151359,,,,,,,,
1153295883,Incorrect null analysis involving loop & catch block,1153812561,[compiler][null] incorrect null analysis involving catch blocks (multiple throw points),151083,,,,,,,,
1153429731,NullPointerException while creating AST for annotation processor,1153886442,[1.5][compiler] NullPointerException while creating AST for annotation processor,151364,,,,,,,,
1153801435,javac vs. JDT: getClass() returns Class<?> vs. Class<T>,1153887434,[15][compiler] javac vs. JDT: getClass() returns Class<?> vs. Class<T>,151677,,,,,,,,
1153841639,Comparison dialog doesn't open for JUnit4 tests,1153890525,[JUnit] Comparison dialog doesn't open for JUnit4 tests,151773,,,,,,,,
1153945910,JavaTypeCompletionProposalCompute takes too long to return ?,1153959605,[content assist] JavaTypeCompletionProposalCompute takes too long to return ?,151948,,,,,,,,
1153495527,Quick assist fails to add javadoc on enum constants,1153969325,[quick fix] Quick assist fails to add javadoc on enum constants,151477,,,,,,,,
1153497231,"""Extract Superclass"" kills equally named method without warning",1153970218,"[extract superclass] ""Extract Superclass"" kills equally named method without warning",151481,,,,,,,,
1153741825,NPE in InferTypeArgumentsTCModel.makeVariableVariable(),1153970395,[infer type arguments] NPE in InferTypeArgumentsTCModel.makeVariableVariable(),151611,,,,,,,,
1153839928,Generate constructor from superclass doesn't respect the formatter settings,1153991794,[generate constructor]  doesn't respect the formatter settings,151765,,,,,,,,
1153901073,"JME ""Project does not exist"" when opening JUnit Test Case wizard",1153993139,"[JUnit] JME ""Project does not exist"" when opening JUnit Test Case wizard",151853,,,,,,,,
1153927709,Refactor rename package should optionally rename package in all source trees,1153994148,[rename] rename package should also rename in other source folders,151923,,,,,,,,
1153982529,Surround with... proposals no longer in Quick Fix menu,1154055119,[surround with] Surround With menu: Sort code templates,151988,,,,,,,,
1153470366,"""Link to editor"" not working",1154072598,"[WorkbenchParts] ""Link to editor"" not working",151408,1160016688,"[package explorer] ""Link to editor"" not working",,,,,,
1152693373,API to get type kind of a CU or class file,1154314291,[model] API to get type kind of a CU or class file,150393,,,,,,,,
1154108524,'Document does not match the AST' for quick fix on recovered AST,1154317011,[dom] 'Document does not match the AST' for quick fix on recovered AST,152228,1154482812,[ast rewrite] 'Document does not match the AST' for quick fix on recovered AST,,,,,,
1153968088,Code completion with enumerations implementing an interface,1154336897,[1.5][assist] Code completion with enumerations implementing an interface,151967,,,,,,,,
1154369519,java.lang.IllegalArgumentException: Index out of bounds,1154407819,[typing] java.lang.IllegalArgumentException: Index out of bounds,152397,,,,,,,,
1154404862,Source Formatter could not format chain-style method call correctly,1154407865,[formatter] Source Formatter could not format chain-style method call correctly,152444,,,,,,,,
1153999340,Javadoc view does not display {@value}  referenced value,1154410394,[hovering] Javadoc hover and view does not display {@value}  referenced value,152029,,,,,,,,
1154279300,Test failures in HEAD (test does not reset options),1154485513,[quick fix] Test failures in HEAD (test does not reset options),152282,,,,,,,,
1154483980,"IJavaProject.setOption(..., null) does not work",1154485780,"[prefs] IJavaProject.setOption(..., null) does not work",152562,1154488900,"[prefs] IJavaProject.setOption(Object,Object) should spec that null are not allowed for key and value",1154496613,"[prefs] IJavaProject.setOption(..., null) does not work",,,,
1154362781,Compilance level changes from 1.4 to 5.0 unexpectedly,1154486968,[preferences] Compilance level changes from 1.4 to 5.0 unexpectedly,152384,,,,,,,,
1154058544,Extract Method: Allow maximizing of preview window,1154500950,[refactoring] Allow maximizing of preview window,152116,,,,,,,,
1154084894,Request to recognize J9 executable as Java executable,1154509088,[quick fix] Request to recognize J9 executable as Java executable,152176,,,,,,,,
1154073096,the NLS key tab is not available in the search dialog window,1154517116,[nls] the NLS key tab is not available in the search dialog window,152142,,,,,,,,
1154373293,Source > Clean Up... preview of refactored source is incorrect,1154517533,[clean up] Source > Clean Up... preview of refactored source is incorrect,152402,,,,,,,,
1145369667,Change method signature (visibility) refactor moves annotation,1154591602,[change method signature] Change method signature (visibility) refactor moves annotation,137363,,,,,,,,
1145332107,Change Method Signature gives unnecessary warning,1154591717,[change method signature] gives unnecessary warning,137175,,,,,,,,
1136563105,Comments Eaten When Field Created,1154592255,[convert local] Comments Eaten When Field Created,122981,,,,,,,,
1143699453,Delete internal jar on build path asks about deleting class folder,1154592430,[reorg] Delete internal jar on build path asks about deleting class folder,134065,,,,,,,,
1150101750,Fix test failure in 3.2.1 branch,1154593965,[refactoring] Fix test failure in 3.2.1 branch,146579,,,,,,,,
1141208890,Leaking TestCaseElements,1154594834,[JUnit] Leaking TestCaseElements,129973,,,,,,,,
1143525139,[refactoring] NPE trying to extract local variable from annotation argument,1154600822,[extract local] NPE trying to extract local variable from annotation argument,133504,,,,,,,,
1154601931,compile error incorrect The variable obj1 may be nul,1154602244,[compiler][null] compile error incorrect The variable obj1 may be nul,152756,,,,,,,,
1154584580,Code formatter does not format enums when using Java SE 6 Beta 2,1154666655,[1.6][formatter] Code formatter does not format 1.5 code when source level is 1.6,152725,,,,,,,,
1154706000,"Error: ""Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources""."" in org.eclipse.core.resources",1154752927,NPE in Parser.endParser(int) when statement recovery is activated,152883,,,,,,,,
1154828446,Unacceptable behavior editing method names in Java Editor,1154914117,[typing] Unacceptable behavior editing method names in Java Editor,152915,,,,,,,,
1154592152,Package explorer throws StringIndexOutOfBoundsException when expanding a class folder,1154915311,[package explorer] Package explorer throws StringIndexOutOfBoundsException when expanding a class folder,152735,,,,,,,,
1154609665,Chars in project name causing errors,1154915706,[JUnit] Chars in project name causing errors,152777,,,,,,,,
1154929946,"Private inner interface is ""never used locally""",1154931092,"[compiler] Private inner interface is ""never used locally""",152961,,,,,,,,
1154934062,Exception during refactoring a java class,1154938845,[search] Exception during refactoring a java class,152965,,,,,,,,
1154949952,Extract superclass loses field.,1154958897,[extract superclass] Extract superclass loses field.,152995,,,,,,,,
1155004923,Editor tab tooltip does not show fully qualified name,1155005541,PDE editor tab tooltip does not show fully qualified name,153044,1156247929,JarEntryEditorInput does not return fully qualified path,1156837361,JarEntryFile does not return fully qualified path,,,,
1155006390,rulerColumn.xsd documentation mentions enableRulerContributions,1155007645,[rulers] rulerColumn.xsd documentation mentions enableRulerContributions,153048,,,,,,,,
1155012315,New Java project wizard's Source page should not render the default package,1155013703,[build path] New Java project wizard's Source page should not render the default package,153070,,,,,,,,
1155011983,Configure Output Folder dialog does not validate names,1155013847,[build path] Configure Output Folder dialog does not validate names,153068,,,,,,,,
1155011634,Errors creating Java project with existing name (non-case sensitive),1155013914,[build path] Errors creating Java project with existing name (non-case sensitive),153066,,,,,,,,
1155042034,Wrong ITypeBinding for MethodInvocation in CastExpression (<array>.clone()),1155051254,Wrong ITypeBinding for MethodInvocation of clone() method on array references,153155,1155124662,[compiler] Wrong ITypeBinding for MethodInvocation of clone() method on array references,,,,,,
1155037084,IOB during content assist in scrapbook,1155083278,[content assist] IOB during content assist in scrapbook,153130,1155101488,[assist] IOB during content assist in scrapbook,,,,,,
1154954094,Search view items do not get focus,1155089539,[search] Search view items do not get focus,153005,,,,,,,,
1155008613,Pasting illegal clipboard content gives crypted error message,1155089639,[create on paste] Pasting illegal clipboard content gives crypted error message,153055,,,,,,,,
1155008687,Name of  second generate paste folder should be _pasted_code_2,1155089716,[create on paste] Name of  second generate paste folder should be _pasted_code_2,153057,,,,,,,,
1155013782,Configure Output Folder dialog should show the default output folder,1155090572,[build path] Configure Output Folder dialog should show the default output folder,153077,,,,,,,,
1155013872,Configure Output Folder dialog > Browse... dialog should not accept the project as valid,1155090594,[build path] Configure Output Folder dialog > Browse... dialog should not accept the project as valid,153078,,,,,,,,
1155070700,Annotation code compiles by Eclipse compiler but not by JDK compiler,1155091245,[compiler] Annotation code compiles by Eclipse compiler but not by JDK compiler,153213,,,,,,,,
1155091463,Templates content assist additional info outdated and improvable,1155092151,[templates] Templates content assist additional info outdated and improvable,153247,,,,,,,,
1155095504,Add JRE dialog layout problems,1155095514,'Add JRE' dialog layout problems,153256,,,,,,,,
1155029477,compiler options: prompted to save changes when none,1155099418,[build path] compiler options: prompted to save changes when none,153098,,,,,,,,
1155036676,"Duplicate methods generated (from invalid source, but still :-)",1155102834,"[compiler] Duplicate methods generated (from invalid source, but still :-)",153128,,,,,,,,
1155035141,Getters/setters for variables starting with non-Latin letter are generated incorrectly,1155106918,[getter setter] Getters/setters for variables starting with non-Latin letter are generated incorrectly,153125,,,,,,,,
1155043486,"""this.this..."" is generated for getters if code style is set to generate ""this""",1155110194,"[getter setter] ""this.this..."" is generated for getters if code style is set to generate ""this""",153164,,,,,,,,
1155096302,Format reports Error: Overlapping text edits,1155111939,[formatter] Format reports Error: Overlapping text edits,153261,,,,,,,,
1147397087,Remove unused icons/full/*lcl16/copy_qualified.gif,1155121781,[actions] Remove unused icons/full/*lcl16/copy_qualified.gif,141491,,,,,,,,
1152523734,"Refactoring participant actions get lost during preview involving back, next",1155121964,"[refactoring] Refactoring participant actions get lost during preview involving back, next",150159,,,,,,,,
1155128010,[breakpoints] translateToMembers is called to many times,1155128700,[breakpoints] translateToMembers is called too many times,153336,,,,,,,,
1155173551,JDT Core should warn if the @value tag is not used correctly,1155173677,[javadoc] JDT Core should warn if the @value tag is not used correctly,153399,,,,,,,,
1154925400,"""Override/Implement Methods"" generates incorrect method headers when inner classes are used as arguments",1155180986,"[override method] ""Override/Implement Methods"" generates incorrect method headers when inner classes are used as arguments",152954,,,,,,,,
1155116009,Create/applay refactoring script dialog to/from clipboard has disabled next buttons,1155182969,[refactoring scripts] Create/applay refactoring script dialog to/from clipboard has disabled next buttons,153312,1185269897,[refactoring scripts] Create/apply refactoring script dialog to/from clipboard has disabled next buttons,,,,,,
1155183995,"Compiler warning ""Null reference"" reported incorrectly",1155184628,"[compiler][null] Compiler warning ""Null reference"" reported incorrectly",153418,,,,,,,,
1154676139,"IJavaProject.findType(name, monitor) doesn't find secondary type",1155185308,"[model] IJavaProject.findType(name, monitor) doesn't find secondary type",152841,,,,,,,,
1155025783,Junit broken when project set to a 1.4 JVM,1155185439,[JUnit] Junit broken when project set to a 1.4 JVM,153087,,,,,,,,
1155038129,toggle breakpoint in constructor creates a class load breakpoint,1155196401,[model] toggle breakpoint in constructor creates a class load breakpoint,153133,,,,,,,,
1155185179,Repeatedly formatting code moves javadoc pre contents to the right,1155196594,[formatter] Repeatedly formatting code moves javadoc pre contents to the right,153419,,,,,,,,
1155202283,Code folding has completely disappeared,1155255182,[preferences] Code folding has completely disappeared,153449,,,,,,,,
1151312466,"[format] leverage CombinedBinaryExpression in BinaryExpressionFragmentBuilder#visit(BinaryExpression, BlockScope)",1155274159,"[formatter] leverage CombinedBinaryExpression in BinaryExpressionFragmentBuilder#visit(BinaryExpression, BlockScope)",148661,,,,,,,,
1151313379,IJavaModel#getJavaProject(String) throws IAE for invalid name,1155274209,[model] IJavaModel#getJavaProject(String) throws IAE for invalid name,148664,1213257221,[spec] IJavaModel#getJavaProject(String) throws IAE for invalid name,,,,,,
1153359672,Declaration search does not find all matches,1155274464,[search] Declaration search does not find all matches,151189,,,,,,,,
1155579789,"Then I add an object of a certain interface to my javacode, and the Hierarchy pane is open, the type hierarchy is created again",1155579903,type-hierarchy viewpane gets reloaded even if not needed,153843,1182309341,[hierarchy] viewpane gets reloaded even if not needed,,,,,,
1155544448,Rename package is not reflected in annotations,1155610814,[rename] Rename package is not reflected in annotations,153765,1155611474,[search] Reference to package is not found in qualified annotation,,,,,,
1155559186,java.lang.Exception: Unexpected TestElement type for testId '66': null,1155618533,[JUnit] java.lang.Exception: Unexpected TestElement type for testId '66': null,153807,,,,,,,,
1155630721,Java model hiding parent folders in sync view,1155634452,[Common Navigator] Java model hiding parent folders in sync view,153912,1241625948,[CommonNavigator] Java model hiding parent folders in sync view,1268066739,Java model hiding parent folders in sync view,1268215169,[common navigator] Java model hiding parent folders in sync view,,
1155407371,Quick Assist mislabelled as Quick Fix in JDT Editor gutter popup,1155635434,[correction] Quick Assist mislabelled as Quick Fix in JDT Editor gutter popup,153679,,,,,,,,
1155594866,"What is a ""JAR file description""?",1155695224,"[jar exporter] [doc] Improve doc: What is a ""JAR file description""?",153865,1242785748,"[jar exporter] Improve doc: What is a ""JAR file description""?",,,,,,
1155178553,Package Explorer hides PDE Container if working set is used,1155716141,[working sets] Package Explorer hides PDE Container if working set is used,153407,,,,,,,,
1155186563,Looking at 'Java Compiler' property forces build and generates file,1155724265,[preferences] Looking at 'Java Compiler' property forces build and generates file,153421,,,,,,,,
1155186685,Looking at 'Java Compiler' property forces build and outgoing change,1155724659,[preferences] Looking at 'Java Compiler' property forces build and outgoing change,153422,,,,,,,,
1155708161,"""Content Assist"" window disappears",1155779491,"[content assist] ""Content Assist"" window disappears",154040,,,,,,,,
1150890544,F2 does not display compile error info popup window,1155786365,[hovering] Hover and F2 do not work for some error messages,148081,,,,,,,,
1153318873,ClassCastException when using conditional breakpoint,1155807899,[breakpoints] ClassCastException when using conditional breakpoint,151131,,,,,,,,
1155369103,JDI Error if exception thrown in breakpoint condition,1155808269,[breakpoints] JDI Error if exception thrown in breakpoint condition,153667,,,,,,,,
1156127789,Compilers Null Reference check triggers falsly,1156128574,"Compiler's ""Null Reference"" check triggers falsely",154502,1156137918,[compiler][null] evolved variables correlation involving a boolean flag,,,,,,
1155198325,refactoring: rename package containing read-only files in CVS fails,1156134077,[ltk] rename package containing read-only files in CVS fails,153434,,,,,,,,
1155220653,Make JDT search APIs public,1156136192,[api] Make TypeInfo / TypeInfoLabelProvider API,153489,,,,,,,,
1152083340,Unexpected variable might be null warning.,1156139082,[compiler][null] Unexpected variable might be null warning.,149665,1159158593,[compiler][null] Unexpected variable might be null warning in finally block,,,,,,
1155715420,IAE in org.eclipse.jdt.internal.ui.search.MethodExitsFinder.markReferences,1156147132,[mark occurrence] IAE in org.eclipse.jdt.internal.ui.search.MethodExitsFinder.markReferences,154050,,,,,,,,
1156146987,Endless loop in JavaContext.suggestVariableName,1156149557,[content assist][templates] Endless loop in JavaContext.suggestVariableName,154534,,,,,,,,
1156136594,NPE on ContentAssist,1156149582,[content assist] NPE on ContentAssist,154518,,,,,,,,
1155728675,'Copy Qualified Name' should also work in search result view,1156152609,[search] 'Copy Qualified Name' should also work in search result view,154103,,,,,,,,
1147401888,Code line wrapping is ignored,1156155851,[preferences] Code line wrapping is ignored,141500,,,,,,,,
1155704588,Select All in pkg expl behaves strange,1156157397,[package explorer] Select All in pkg expl behaves strange,154037,,,,,,,,
1155799067,"[refactorings][pull up] Preview fails to show ""Add member declaration""",1156159654,"[pull up] Preview fails to show ""Add member declaration""",154216,,,,,,,,
1155807511,Comment generation settings on new wizards hard to understand,1156160534,[type wizards] Comment generation settings on new wizards hard to understand,154244,,,,,,,,
1147073174,debug view does not scroll to suspended thread,1156164509,[views] debug view does not scroll to suspended thread,140559,,,,,,,,
1156173343,"bRefactoring ""Change if body to block""",1156173490,"Bad refactoring ""Change if body to block""",154618,,,,,,,,
1156159036,Shift-Tab breaks indentation in Java Conventions mode,1156207118,[typing] Shift-Tab breaks indentation in Java Conventions mode,154574,,,,,,,,
1156176707,Ctrl-I (Correct indentation) re-indentation of string argument to method call is incorrect.,1156209540,[typing] Ctrl-I (Correct indentation) re-indentation of string argument to method call is incorrect.,154621,,,,,,,,
1156170959,NPE in quick outline,1156228577,[type hierarchy] NPE in quick outline,154609,,,,,,,,
1155815665,Inferred type less restrictive than declared does not give error,1156230156,[1.5][compiler] Inferred type less restrictive than declared does not give error,154267,,,,,,,,
1156175063,Comment removed in refactoring: Change if/else body to block,1156234217,[ast rewrite] Comment removed in refactoring: Change if/else body to block,154620,,,,,,,,
1154402008,Unexplicable compilation error in conditional breakpoint,1156240052,[breakpoints] Unexplicable compilation error in conditional breakpoint,152432,,,,,,,,
1155873306,Quickfix should suggest final for initialized static variable in inner class,1156242062,[quick fix] should suggest final for initialized static variable in inner class,154337,,,,,,,,
1155927719,equals() generator running twice produces incorrect call to super,1156242904,[hashcode/equals] running twice produces incorrect call to super,154417,,,,,,,,
1156271499,"""Change access to static using declaring type""  result does not compile.",1156298443,[clean up][member access] 'Change accesses through subtypes'  does not check if supertype is visible,154787,,,,,,,,
1156346280,Covert for loops to enhanced breaks complex loops,1156402164,[clean up] Convert iterable loop does not detect additional breaking conditions,154939,,,,,,,,
1156383600,Null-Pointer warning confused when Iterator is used,1156417425,[compiler][null] false positive in embedded while/while/break code,154995,,,,,,,,
1148433432,Terminated debug processes are not cleaned,1156427790,[views] Terminated debug processes are not cleaned,143400,,,,,,,,
1150260846,Console fastview obscuring debugger thread view,1156428208,[console] Console fastview obscuring debugger thread view,147028,,,,,,,,
1156427120,Drag project into another working set does not update working set configuration,1156428942,[WorkingSets] Drag project into another working set does not update working set configuration,155103,1158740522,[working sets] Drag project into another working set does not update working set configuration,,,,,,
1156455245,Content assist locks UI and the whole computer,1156665685,[content assist] Content assist locks UI and the whole computer,155168,,,,,,,,
1152645738,"Blank ""Run..."" screen",1156678255,"[launching] [win64] Blank ""Run..."" screen",150334,,,,,,,,
1156509037,ternary conditional operator returns wrong type,1156748456,[compiler] ternary conditional operator returns wrong type,155255,1157426870,[1.5][compiler] ternary conditional operator returns wrong type,,,,,,
1156761924,Unoptimal code generation when an initializer contains a statement that returns,1156762392,[compiler] Unoptimal code generation when an initializer contains a statement that returns,155423,,,,,,,,
1156766690,TestSuite suite() does not work with Junit 4,1156766867,[JUnit] TestSuite suite() does not work with Junit 4,155438,,,,,,,,
1156432577,compiler warning error (maybe...),1156818723,[compiler][null] try catch with caught exception assignment,155117,,,,,,,,
1156216063,Extract Superclass: Does remove code if 'Use extracted' is deselected,1156821162,[extract superclass] Does remove code if 'Use extracted' is deselected,154669,,,,,,,,
1155245961,Dynamic property for PropertyTester,1156822014,[expressions] Dynamic property for PropertyTester,153521,,,,,,,,
1156250462,Refactoring History Property page showing in weird places,1156822464,[refactoring scripts] Refactoring History Property page showing in weird places,154735,,,,,,,,
1156755842,NullPointerException in SourceTypeBinding.initializeDeprecatedAnnotationTagBits():980,1156829417,[1.5][compiler] NullPointerException in SourceTypeBinding.initializeDeprecatedAnnotationTagBits():980,155399,,,,,,,,
1156307332,Add import on private enum constants results in compilation error,1156835032,[Add Import] on private enum constants results in compilation error,154840,,,,,,,,
1156297819,Getters Setters generation doesn't follow naming convention,1156837359,[getter setter] Getters Setters generation doesn't follow naming convention,154823,,,,,,,,
1156344589,"Quick fix ""Convert switch to if-else"" introduces error",1156848316,"[quick fix] ""Convert switch to if-else"" introduces error",154936,,,,,,,,
1156840723,parser problem with annotations and array initializers,1156849387,[1.5][compiler] parser problem with annotations and array initializers,155550,,,,,,,,
1156765345,NPE in content assist,1156850268,[content assist] NPE in content assist,155435,,,,,,,,
1156976976,[performance] Content assist degrades to point that Eclipse complains,1156990194,[misc] General performance degradation,155757,,,,,,,,
1156846248,Override/Implement methods generates extra text in method body,1157013321,[override method] Override/Implement methods generates extra text in method body,155563,,,,,,,,
1157013084,JUnit  plugin not working as advertised,1157016331,[JUnit] JUnit  plugin not working as advertised,155828,1158747419,[JUnit] Update suite wizard for Junit 4.0,1271845143,[JUnit] Update test suite wizard for JUnit 4: @RunWith(Suite.class)...,,,,
1157014762,New Java project wizard: creating project from source shows strange message,1157039369,[build path] New Java project wizard: creating project from source shows strange message,155837,,,,,,,,
1157011069,"Autocomplition don'nt open if type ""="" (and other operators)",1157080693,"[content assist] Autocomplition don'nt open if type ""="" (and other operators)",155819,,,,,,,,
1157101176,'Extract superclass' does introduce stack overflow,1157103806,[extract superclass] introduces stack overflow,155988,,,,,,,,
1157349161,Autoboxing doesnt workt in switch-statement,1157357426,[compiler] Autoboxing doesnt workt in switch-statement,156108,1157359871,[1.5][compiler] Autoboxing doesnt workt in switch-statement,,,,,,
1157422360,Viewport change when deleting token,1157422579,[projection] Viewport change when deleting token,156161,,,,,,,,
1157433649,Generics discrepency with Sun compiler,1157435678,[1.5][compiler] Generics discrepency with Sun compiler,156183,,,,,,,,
1157045080,Quick Fix created a class I couldn't access,1157452364,[quick fix] Quick Fix created a class I couldn't access,155913,,,,,,,,
1157013993,Linking source to project should always be available,1157452454,[build path] Linking source to project should always be available,155834,,,,,,,,
1157014203,New Java project wizard: creating project from source does not complain about non-existing source,1157452760,[build path] New Java project wizard: creating project from source does not complain about non-existing source,155835,,,,,,,,
1157335569,Saving preferences after importing user libraries does not work,1157454453,[preferences] Saving preferences after importing user libraries does not work,156088,,,,,,,,
1157105044,Large tool tip in java editor,1157533381,[misc] Large tool tip in java editor,155993,,,,,,,,
1157559542,Remove occurences of '(no description available)' in extension point schemas,1157591271,[misc] Remove occurences of '(no description available)' in extension point schemas,156448,,,,,,,,
