update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what
1224065395,normal,,,250969,,,,
1224066819,normal,,,250972,,,,
1224070354,normal,,,250980,,,,
1224071015,normal,,,250982,,,,
1224177617,normal,,,251161,,,,
1224217573,minor,,,251199,,,,
1224563312,normal,,,251514,,,,
1224595319,normal,,,251598,,,,
1224659770,normal,,,251699,,,,
1224660525,normal,,,251705,,,,
1224662591,normal,,,251708,,,,
1224705682,normal,,,251800,,,,
1224765159,normal,,,251891,,,,
1224830079,normal,,,251991,,,,
1225105514,normal,,,252218,,,,
1225192207,major,,,252411,,,,
1225205966,normal,,,252488,,,,
1225224782,normal,,,252523,,,,
1225251900,normal,,,252549,,,,
1225253480,normal,,,252554,,,,
1225301260,normal,,,252697,,,,
1225354059,normal,,,252744,,,,
1225441809,normal,,,252966,,,,
1225449388,normal,,,252989,,,,
1225481239,normal,,,253039,,,,
1225693038,normal,,,253170,,,,
1225847276,major,,,253869,,,,
1225872346,normal,,,253911,,,,
1225984642,normal,,,254520,,,,
1226341340,normal,,,254819,,,,
1226464611,normal,,,255007,,,,
1226469493,minor,,,255018,,,,
1226567994,normal,,,255192,,,,
1226586314,normal,,,255272,,,,
1226906177,minor,,,255505,,,,
1227011105,normal,,,255688,,,,
1227160247,normal,,,255949,,,,
1227161602,minor,,,255952,,,,
1227247400,normal,,,256095,,,,
1227254938,normal,,,256113,,,,
1227257347,normal,,,256122,,,,
1227258115,normal,,,256125,,,,
1227258311,normal,,,256126,,,,
1227258479,normal,,,256127,,,,
1227395191,normal,,,256204,,,,
1227485201,normal,,,256242,,,,
1227503969,normal,,,256259,,,,
1227758165,normal,,,256744,,,,
1227855246,normal,,,256891,,,,
1228192402,normal,,,257169,,,,
1228201268,normal,,,257186,,,,
1228205499,normal,,,257194,,,,
1228276104,normal,,,257334,,,,
1228293501,normal,,,257376,,,,
1228305341,normal,,,257396,,,,
1228372946,minor,,,257517,,,,
1228373511,normal,,,257519,,,,
1228381888,normal,,,257540,,,,
1228430390,normal,,,257668,,,,
1228449365,critical,,,257687,,,,
1228474252,normal,,,257733,,,,
1228484609,normal,,,257760,,,,
1228713566,normal,,,257905,,,,
1228715532,normal,,,257913,,,,
1228719447,normal,,,257915,,,,
1228747716,normal,,,257982,,,,
1228801318,normal,,,258054,,,,
1228899219,critical,,,258292,,,,
1228907351,normal,,,258313,,,,
1228916204,normal,,,258345,,,,
1228965482,normal,,,258407,,,,
1228994303,normal,,,258496,,,,
1229091385,normal,,,258694,,,,
1229292609,normal,,,258768,,,,
1229332184,blocker,,,258823,,,,
1229417788,major,,,258944,,,,
1229438017,normal,,,259015,,,,
1229483721,minor,,,259073,,,,
1229503609,normal,,,259108,,,,
1229536139,normal,,,259201,,,,
1229571203,normal,,,259222,,,,
1229613641,normal,,,259318,,,,
1229675334,major,,,259372,,,,
1230994676,major,,,259897,,,,
1231149265,normal,,,259964,,,,
1231471971,normal,,,260516,,,,
1231476369,normal,,,260524,,,,
1231821054,normal,,,260830,,,,
1232013438,normal,,,261211,,,,
1232340175,normal,,,261483,,,,
1232511926,normal,,,261784,,,,
1232525488,normal,,,261829,,,,
1233121694,normal,,,262731,,,,
1233138078,normal,,,262785,,,,
1233154191,normal,,,262824,,,,
1233418664,minor,,,263147,,,,
1233544454,normal,,,263206,,,,
1233788558,major,,,263742,,,,
1234201869,normal,,,264276,,,,
1235096406,critical,,,265598,,,,
1235134368,normal,,,265692,,,,
1235999112,normal,,,266731,,,,
1236161241,normal,,,267044,,,,
1236247051,normal,,,267221,,,,
1236787530,normal,,,268226,,,,
1236833777,normal,,,268314,,,,
1237200705,normal,,,268825,,,,
1237372253,normal,,,269223,,,,
1237526073,normal,,,269484,,,,
1237529143,normal,,,269498,,,,
1237782666,normal,,,269655,,,,
1237789442,normal,,,269670,,,,
1237975548,normal,,,269980,,,,
1237995603,normal,,,270031,,,,
1238143979,normal,,,270264,,,,
1238145212,normal,,,270266,,,,
1238573628,normal,,,270790,,,,
1238637058,normal,,,270924,,,,
1238649276,critical,,,270947,,,,
1238653567,critical,,,270956,,,,
1238760458,normal,,,271165,,,,
1239088110,normal,,,271449,,,,
1239177983,normal,,,271628,,,,
1239511870,normal,,,271957,,,,
1239800318,normal,,,272364,,,,
1239800703,normal,,,272370,,,,
1239801064,normal,,,272373,,,,
1240235411,normal,,,272969,,,,
1240239545,blocker,,,272986,,,,
1240389221,normal,,,273272,,,,
1240483044,normal,,,273471,,,,
1240931706,normal,,,274184,,,,
1241065396,major,,,274490,,,,
1241448079,normal,,,274893,,,,
1241701916,normal,,,275358,,,,
1242004856,normal,,,275600,,,,
1242006437,normal,,,275609,,,,
1242152234,critical,,,275992,,,,
1242216853,normal,,,276158,,,,
1242745083,normal,,,277004,,,,
1242865636,normal,,,277277,,,,
1242934839,normal,,,277410,,,,
1243505847,normal,,,278248,,,,
1243609358,normal,,,278472,,,,
1243926076,normal,,,278769,,,,
1243939046,normal,,,278824,,,,
1244105750,normal,,,279115,,,,
1244121138,normal,,,279155,,,,
1244182241,normal,,,279241,,,,
1244710497,normal,,,279956,,,,
1244814986,normal,,,280139,,,,
1245211622,normal,,,280593,,,,
1245393874,normal,,,280914,,,,
1245755781,normal,,,281250,,,,
1245850928,normal,,,281400,,,,
1246500878,normal,,,282261,,,,
1246536271,normal,,,282314,,,,
1246542863,normal,,,282320,,,,
1246972250,normal,,,282735,,,,
1246973033,normal,,,282736,,,,
1246987242,normal,,,282759,,,,
1247132934,normal,,,283042,,,,
1248354300,normal,,,284485,,,,
1248407519,major,,,284553,,,,
1248421068,major,,,284575,,,,
1248578430,normal,,,284669,,,,
1249473118,minor,,,285746,,,,
1250267188,minor,,,286688,,,,
1250459473,normal,,,286751,,,,
1250561294,normal,,,286908,,,,
1250574334,normal,,,286922,,,,
1251290169,normal,,,287729,,,,
1251334435,minor,,,287783,,,,
1252404896,normal,,,288843,,,,
1252486664,normal,,,288954,,,,
1253235622,trivial,,,289813,,,,
1253601473,normal,,,290118,,,,
1253631609,normal,,,290185,,,,
1254819613,minor,,,291494,,,,
1255019583,normal,,,291840,,,,
1255074310,normal,,,291905,,,,
1255405155,normal,,,292127,,,,
1255434901,normal,,,292174,,,,
1255524492,normal,,,292304,,,,
1255941437,major,,,292673,,,,
1256113858,major,,,292902,,,,
1256142069,normal,,,292971,,,,
1256193770,normal,,,293029,,,,
1256729695,normal,,,293591,,,,
1257317879,normal,,,294190,,,,
1257405297,normal,,,294316,,,,
1257742755,normal,,,294582,,,,
1258011498,normal,,,294965,,,,
1258341739,normal,,,295209,,,,
1258568128,major,,,295534,,,,
1258608686,normal,,,295571,,,,
1258628632,normal,,,295620,,,,
1258688528,normal,,,295693,,,,
1259136722,normal,,,296115,,,,
1259555578,normal,,,296446,,,,
1259660043,critical,,,296579,,,,
1260656716,normal,,,297683,,,,
1260807972,normal,,,297778,,,,
1260884960,major,,,297887,,,,
1261002481,major,,,298029,,,,
1261392879,normal,,,298314,,,,
1261534332,normal,,,298455,,,,
1261917830,normal,,,298552,,,,
1262085679,normal,,,298615,,,,
1263063582,normal,,,299198,,,,
1263388440,normal,,,299542,,,,
1263769394,normal,,,299895,,,,
1263964343,normal,,,300161,,,,
1264417516,normal,,,300705,,,,
1265894565,normal,,,302623,,,,
1266220421,normal,,,302855,,,,
1266234379,normal,,,302881,,,,
1266590802,normal,,,303365,,,,
1266914869,normal,,,303620,,,,
1266918892,normal,,,303636,,,,
1267430513,normal,,,304205,,,,
1268230653,normal,,,305391,,,,
1268233233,normal,,,305402,,,,
1268269976,normal,,,305461,,,,
1268890825,major,,,306342,,,,
1269334020,minor,,,306819,,,,
1269345715,normal,,,306844,,,,
1269830117,major,,,307356,,,,
1269833011,normal,,,307365,,,,
1269922129,minor,,,307503,,,,
1270360367,normal,,,308042,,,,
1271041355,major,,,308803,,,,
1271225210,normal,,,309107,,,,
1271307172,normal,,,309289,,,,
1271560575,normal,,,309584,,,,
1271669115,normal,,,309690,,,,
1271673912,normal,,,309711,,,,
1271851733,critical,,,310007,,,,
1271917409,normal,,,310104,,,,
1272366446,normal,,,310672,,,,
1272517345,major,,,310997,,,,
1272549090,normal,,,311102,,,,
1272615131,normal,,,311182,,,,
1272616438,major,,,311189,,,,
1272979258,normal,,,311608,,,,
1272983746,minor,,,311628,,,,
1273110766,minor,,,311829,,,,
1273135154,normal,,,311897,,,,
1273155659,normal,,,311969,,,,
1273184448,normal,,,312000,,,,
1273244729,trivial,,,312133,,,,
1273633829,normal,,,312552,,,,
1273638312,normal,,,312575,,,,
1273742158,blocker,,,312805,,,,
1274003426,normal,,,313037,,,,
1274101138,normal,,,313222,,,,
1274219521,normal,,,313460,,,,
1274340818,normal,,,313725,,,,
1274354713,normal,,,313783,,,,
1274578101,normal,,,314036,,,,
1274679409,minor,,,314101,,,,
1274774452,normal,,,314275,,,,
1274928310,critical,,,314617,,,,
1275658013,normal,,,315821,,,,
1275959314,normal,,,316095,,,,
1276096937,normal,,,316386,,,,
1277282081,normal,,,317707,,,,
1277566294,normal,,,318098,,,,
1277882187,normal,,,318463,,,,
1277971342,normal,,,318600,,,,
1278143179,normal,,,318785,,,,
1278191751,normal,,,318802,,,,
1278422666,normal,,,319044,,,,
1278560394,major,,,319245,,,,
1278667516,normal,,,319405,,,,
1280245147,normal,,,321069,,,,
1280649336,major,,,321460,,,,
1280898653,normal,,,321696,,,,
1281073340,normal,,,321972,,,,
1281870758,normal,,,322725,,,,
1282149380,trivial,,,323094,,,,
1282749589,normal,,,323659,,,,
1284036320,normal,,,324888,,,,
1285076685,normal,,,325898,,,,
1285230319,major,,,326064,,,,
1285548720,major,,,326268,,,,
1285660350,trivial,,,326414,,,,
1285779036,normal,,,326608,,,,
1286194863,normal,,,326957,,,,
1288566188,normal,,,329172,,,,
1289292169,minor,,,329795,,,,
1289830112,major,,,330282,,,,
1290335635,normal,,,330750,,,,
1290732226,normal,,,331179,,,,
1291261810,normal,,,331639,,,,
1291596192,major,,,331882,,,,
1292092497,normal,,,332380,,,,
1292318556,major,,,332530,,,,
1294198259,normal,,,333537,,,,
1294223884,major,,,333583,,,,
1295467392,normal,,,334845,,,,
1295782191,normal,,,335122,,,,
1295934243,normal,,,335298,,,,
1295953542,normal,,,335344,,,,
1296031764,critical,,,335449,,,,
1296604475,normal,,,336035,,,,
1296622387,normal,,,336051,,,,
1296712830,normal,,,336219,,,,
1297752266,normal,,,337205,,,,
1297785087,normal,,,337254,,,,
1297934431,normal,,,337448,,,,
1298011740,major,,,337559,,,,
1298528065,critical,,,338071,,,,
1298601883,normal,,,338183,,,,
1298906936,major,,,338477,,,,
1299123128,normal,,,338782,,,,
1299227901,normal,,,338936,,,,
1299318983,critical,,,339010,,,,
1299579566,critical,,,339244,,,,
1300281635,major,,,340209,,,,
1300336949,major,,,340289,,,,
1300637410,normal,,,340523,,,,
1300637769,normal,,,340525,,,,
1302748121,critical,,,342801,,,,
1302748317,critical,,,342803,,,,
1302749052,normal,,,342806,,,,
1303099548,critical,,,343126,,,,
1304317038,normal,,,344440,,,,
1137095296,normal,,,123702,,,,
1137128313,normal,,,123745,,,,
1138047270,normal,,,124966,,,,
1138372153,normal,,,125561,,,,
1138398673,normal,,,125603,,,,
1138891572,normal,,,126262,,,,
1139279690,normal,,,126692,,,,
1139405081,normal,,,126958,,,,
1140519585,normal,,,128844,,,,
1140598928,minor,,,128976,,,,
1140610515,normal,,,129017,,,,
1140680975,normal,,,129152,,,,
1144069282,normal,,,134581,,,,
1144243824,normal,,,135118,,,,
1144296908,normal,,,135236,,,,
1144303636,normal,,,135250,,,,
1145311754,normal,,,137138,,,,
1145612816,minor,,,137970,,,,
1146126430,normal,,,138920,,,,
1146126444,normal,,,138921,,,,
1146216858,normal,,,139203,,,,
1146555798,normal,,,139676,,,,
1146667997,major,,,140081,,,,
1147184398,normal,,,140927,,,,
1148050121,normal,,,142860,,,,
1148359640,normal,,,143169,,,,
1148360190,normal,,,143170,,,,
1148483467,normal,,,143593,,,,
1148902296,normal,,,144277,,,,
1149065167,normal,,,144684,,,,
1149072359,normal,,,144719,,,,
1149081457,major,,,144753,,,,
1149082998,normal,,,144758,,,,
1149599771,minor,,,145606,,,,
1149601047,minor,,,145611,,,,
1149664943,normal,,,145758,,,,
1150131878,minor,,,146725,,,,
1150144826,blocker,,,146744,,,,
1150469471,normal,,,147522,,,,
1151061817,normal,,,148415,,,,
1152467570,normal,,,150102,,,,
1152716511,critical,,,150447,,,,
1152732378,normal,,,150470,,,,
1152799295,major,,,150565,,,,
1153145066,normal,,,150862,,,,
1153145222,normal,,,150863,,,,
1153145599,normal,,,150864,,,,
1153383352,normal,,,151241,,,,
1153386365,major,,,151253,,,,
1154039593,normal,,,152097,,,,
1154510124,major,,,152612,,,,
1155626375,normal,,,153894,,,,
1155868829,normal,,,154335,,,,
1156436392,normal,,,155129,,,,
1156439127,normal,,,155137,,,,
1156517620,normal,,,155275,,,,
1156596574,normal,,,155316,,,,
1156775449,critical,,,155464,,,,
1157009935,normal,,,155816,,,,
1157012943,trivial,,,155826,,,,
1157359031,normal,,,156114,,,,
1157704676,normal,,,156707,,,,
1158134718,normal,,,157171,,,,
1158155025,normal,,,157220,,,,
1158427117,normal,,,157573,,,,
1158942082,normal,,,158391,,,,
1159296501,normal,,,158901,,,,
1159307860,normal,,,158919,,,,
1159446003,normal,,,159171,,,,
1159447375,major,,,159173,,,,
1159998251,normal,,,159831,,,,
1160002669,normal,,,159833,,,,
1161216776,normal,,,161512,,,,
1161791770,normal,,,162327,,,,
1162835504,major,,,163612,,,,
1162903268,normal,,,163701,,,,
1162964969,normal,,,163788,,,,
1162979715,normal,,,163818,,,,
1162998388,normal,,,163862,,,,
1163664011,normal,,,164812,,,,
1163771859,normal,,,165028,,,,
1163775041,normal,,,165042,,,,
1164095835,normal,,,165309,,,,
1164705327,normal,,,166060,,,,
1164815674,normal,,,166268,,,,
1165178099,normal,,,166630,,,,
1165230155,major,,,166660,,,,
1165301175,normal,,,166774,,,,
1165326202,normal,,,166830,,,,
1165395777,blocker,,,166960,,,,
1165413009,normal,,,166992,,,,
1165416588,normal,,,166997,,,,
1166581703,normal,,,168646,,,,
1167900898,normal,,,169548,,,,
1169460073,normal,,,171239,,,,
1169699844,normal,,,171644,,,,
1170314658,major,,,172478,,,,
1170322875,normal,,,172508,,,,
1170431348,normal,,,172722,,,,
1170780059,normal,,,173197,,,,
1170781529,normal,,,173201,,,,
1170783106,normal,,,173208,,,,
1170826198,normal,,,173253,,,,
1170905958,normal,,,173420,,,,
1172232338,major,,,175338,,,,
1172338721,normal,,,175428,,,,
1172748091,normal,,,176063,,,,
1172752298,normal,,,176077,,,,
1172754112,normal,,,176081,,,,
1173827183,normal,,,177262,,,,
1174060735,normal,,,177841,,,,
1174298894,normal,,,178070,,,,
1174436832,normal,,,178485,,,,
1174708191,normal,,,179150,,,,
1174807561,normal,,,179185,,,,
1174944139,normal,,,179425,,,,
1175144400,normal,,,179967,,,,
1175154856,normal,,,179989,,,,
1175173600,normal,,,180059,,,,
1175575251,minor,,,180673,,,,
1175616926,normal,,,180819,,,,
1175678996,normal,,,180975,,,,
1175847286,normal,,,181411,,,,
1176171121,normal,,,181710,,,,
1176204119,normal,,,181804,,,,
1176211116,normal,,,181829,,,,
1176364408,normal,,,182133,,,,
1176470518,normal,,,182387,,,,
1176926081,normal,,,183094,,,,
1176936487,normal,,,183105,,,,
1176939579,normal,,,183108,,,,
1176969095,minor,,,183184,,,,
1176997580,normal,,,183291,,,,
1177060073,normal,,,183397,,,,
1177298703,normal,,,183578,,,,
1177594869,major,,,184312,,,,
1177647184,major,,,184400,,,,
1178161593,normal,,,185301,,,,
1178700641,normal,,,186172,,,,
1178791914,normal,,,186405,,,,
1179181027,normal,,,186929,,,,
1179206124,normal,,,186981,,,,
1179222695,major,,,187037,,,,
1179225851,major,,,187048,,,,
1179236661,normal,,,187093,,,,
1179240252,normal,,,187118,,,,
1179241957,normal,,,187128,,,,
1179247399,normal,,,187141,,,,
1179250893,major,,,187150,,,,
1179312058,normal,,,187308,,,,
1179313969,major,,,187321,,,,
1179354837,normal,,,187454,,,,
1179467426,normal,,,187787,,,,
1179484482,normal,,,187849,,,,
1179741498,normal,,,188116,,,,
1179827020,normal,,,188348,,,,
1179832148,normal,,,188382,,,,
1179836373,normal,,,188421,,,,
1180344571,normal,,,189458,,,,
1180608874,major,,,190277,,,,
1180915788,blocker,,,190736,,,,
1181226781,normal,,,191583,,,,
1181230391,normal,,,191595,,,,
1181794182,normal,,,192621,,,,
1182178169,normal,,,193198,,,,
1182305651,normal,,,193471,,,,
1182332989,normal,,,193554,,,,
1183035184,normal,,,194823,,,,
1183080995,normal,,,194886,,,,
1183634191,major,,,195557,,,,
1183914024,normal,,,195779,,,,
1184050972,normal,,,195984,,,,
1184058298,normal,,,196002,,,,
1184139893,normal,,,196154,,,,
1184165657,normal,,,196233,,,,
1184208563,normal,,,196273,,,,
1184210103,major,,,196278,,,,
1184648244,major,,,196798,,,,
1184687904,normal,,,196885,,,,
1184839322,normal,,,197162,,,,
1185258472,normal,,,197634,,,,
1185423838,normal,,,197940,,,,
1185443994,normal,,,197986,,,,
1185460378,normal,,,198023,,,,
1186735952,normal,,,199584,,,,
1187323716,normal,,,200327,,,,
1187335803,normal,,,200354,,,,
1187770109,normal,,,200829,,,,
1188036328,normal,,,201165,,,,
1188352950,normal,,,201521,,,,
1188448635,major,,,201719,,,,
1190103501,normal,,,203781,,,,
1190208679,normal,,,204028,,,,
1190782200,normal,,,204663,,,,
1190821882,normal,,,204738,,,,
1191202069,normal,,,205017,,,,
1191482854,normal,,,205433,,,,
1192723736,normal,,,206825,,,,
1192798557,normal,,,206941,,,,
1193066718,major,,,207094,,,,
1193485142,normal,,,207675,,,,
1194488058,normal,,,209139,,,,
1195645638,normal,,,210558,,,,
1195988415,major,,,210863,,,,
1196780197,major,,,211923,,,,
1197025277,normal,,,212282,,,,
1197374682,critical,,,212632,,,,
1197500620,critical,,,212840,,,,
1197884791,critical,,,213184,,,,
1199463921,normal,,,214407,,,,
1199678642,normal,,,214463,,,,
1199898224,normal,,,214830,,,,
1200416041,normal,,,215416,,,,
1200491861,critical,,,215553,,,,
1200641077,normal,,,215787,,,,
1200971805,normal,,,216092,,,,
1200998871,critical,,,216159,,,,
1201221255,normal,,,216543,,,,
1201869835,normal,,,217485,,,,
1201871932,normal,,,217493,,,,
1202311830,normal,,,218085,,,,
1202359015,normal,,,218145,,,,
1202379510,normal,,,218194,,,,
1202383321,normal,,,218219,,,,
1202385989,normal,,,218226,,,,
1202401666,normal,,,218260,,,,
1202468734,normal,,,218342,,,,
1203076148,normal,,,219128,,,,
1203604449,normal,,,219863,,,,
1203696318,normal,,,220045,,,,
1203817337,normal,,,220097,,,,
1204556461,normal,,,221224,,,,
1204643733,normal,,,221408,,,,
1204875998,normal,,,221844,,,,
1204919755,normal,,,221944,,,,
1206355727,normal,,,223670,,,,
1206631225,normal,,,224463,,,,
1206683284,normal,,,224560,,,,
1206971009,normal,,,224976,,,,
1207036740,critical,,,225099,,,,
1207901834,normal,,,226689,,,,
1208539924,normal,,,227869,,,,
1208777872,normal,,,228063,,,,
1209458477,normal,,,229336,,,,
1209577077,normal,,,229740,,,,
1209714022,normal,,,229946,,,,
1210604595,normal,,,231667,,,,
1210857572,normal,,,232390,,,,
1211113050,minor,,,232703,,,,
1211214749,normal,,,232872,,,,
1211292226,normal,,,233058,,,,
1211359309,normal,,,233239,,,,
1211996872,major,,,234512,,,,
1212577484,normal,,,235643,,,,
1212980104,minor,,,236214,,,,
1213251339,normal,,,236847,,,,
1213254596,normal,,,236857,,,,
1213891916,major,,,237858,,,,
1215091689,normal,,,239509,,,,
1215616748,normal,,,240238,,,,
1215741963,normal,,,240450,,,,
1215784881,normal,,,240538,,,,
1216043857,normal,,,240719,,,,
1216117444,normal,,,240916,,,,
1216288952,normal,,,241279,,,,
1217303736,normal,,,242355,,,,
1217583169,normal,,,242890,,,,
1218708328,normal,,,244193,,,,
1219152869,normal,,,244605,,,,
1221734647,normal,,,247851,,,,
1221735206,normal,,,247853,,,,
1221796209,normal,,,247948,,,,
1222238934,normal,,,248422,,,,
1222243725,normal,,,248440,,,,
1222394750,major,,,248691,,,,
1222543885,normal,,,248856,,,,
1223878954,normal,,,250638,,,,
1224054047,normal,,,250929,,,,
1225797587,normal,,,253744,,,,
1225809959,normal,,,253778,,,,
1225982941,normal,,,254514,,,,
1226568678,normal,,,255195,,,,
1227022403,normal,,,255717,,,,
1227157877,normal,,,255946,,,,
1227707001,normal,,,256691,,,,
1227871213,normal,,,256917,,,,
1228203231,normal,,,257190,,,,
1230932525,normal,,,259880,,,,
1231513526,normal,,,260595,,,,
1232632184,normal,,,262074,,,,
1233146020,normal,,,262804,,,,
1233154804,normal,,,262826,,,,
1235044994,normal,,,265498,,,,
1235490966,normal,,,266040,,,,
1236274050,normal,,,267280,,,,
1236927656,normal,,,268520,,,,
1237917146,normal,,,269904,,,,
1238171749,trivial,,,270334,,,,
1238406676,normal,,,270469,,,,
1238577978,normal,,,270813,,,,
1238757791,normal,,,271159,,,,
1238980071,normal,,,271280,,,,
1239017599,normal,,,271352,,,,
1239039361,normal,,,271391,,,,
1239163808,normal,,,271599,,,,
1239676242,normal,,,272123,,,,
1239856819,normal,,,272480,,,,
1240374627,normal,,,273226,,,,
1240386630,normal,,,273250,,,,
1240398276,normal,,,273306,,,,
1240448769,normal,,,273379,,,,
1240494235,normal,,,273502,,,,
1240834854,normal,,,273924,,,,
1241071538,normal,,,274499,,,,
1241077268,minor,,,274512,,,,
1241077365,minor,,,274513,,,,
1242112979,normal,,,275865,,,,
1242232048,normal,,,276205,,,,
1242309731,normal,,,276375,,,,
1242321164,normal,,,276397,,,,
1242344624,normal,,,276419,,,,
1242373518,normal,,,276498,,,,
1242648209,normal,,,276758,,,,
1242777427,trivial,,,277057,,,,
1243224930,normal,,,277663,,,,
1243335845,normal,,,277903,,,,
1243507152,normal,,,278251,,,,
1243606747,normal,,,278466,,,,
1243934935,major,,,278805,,,,
1244016936,normal,,,278957,,,,
1244129237,normal,,,279171,,,,
1245043423,normal,,,280258,,,,
1245418152,normal,,,280945,,,,
1246335839,normal,,,281985,,,,
1249303643,normal,,,285481,,,,
1249553752,normal,,,285904,,,,
1249909308,normal,,,286162,,,,
1249971081,normal,,,286226,,,,
1250036075,normal,,,286359,,,,
1250044877,normal,,,286366,,,,
1250539953,normal,,,286888,,,,
1250619858,major,,,286996,,,,
1250666589,normal,,,287057,,,,
1250855042,normal,,,287328,,,,
1251836319,major,,,288317,,,,
1252508066,normal,,,289004,,,,
1252582675,major,,,289123,,,,
1253178879,normal,,,289755,,,,
1253245836,major,,,289831,,,,
1254125969,normal,,,290704,,,,
1254278919,normal,,,290880,,,,
1254709815,normal,,,291312,,,,
1255487828,minor,,,292224,,,,
1255520194,minor,,,292300,,,,
1256771152,major,,,293634,,,,
1257420526,major,,,294353,,,,
1257621391,normal,,,294537,,,,
1258439373,major,,,295334,,,,
1258875750,normal,,,295808,,,,
1260809233,normal,,,297781,,,,
1262753796,normal,,,298929,,,,
1262884223,normal,,,299087,,,,
1263220579,normal,,,299317,,,,
1263228050,normal,,,299323,,,,
1263405195,normal,,,299583,,,,
1264001528,normal,,,300262,,,,
1264006910,normal,,,300279,,,,
1264425421,normal,,,300718,,,,
1265702974,normal,,,302273,,,,
1265816662,major,,,302513,,,,
1266596593,normal,,,303380,,,,
1266984305,normal,,,303737,,,,
1267527538,normal,,,304384,,,,
1267548728,normal,,,304433,,,,
1267560878,normal,,,304441,,,,
1267698587,normal,,,304697,,,,
1268304252,normal,,,305533,,,,
1268377817,minor,,,305667,,,,
1268681710,normal,,,305943,,,,
1268841889,normal,,,306287,,,,
1268921671,normal,,,306427,,,,
1269005863,normal,,,306569,,,,
1269647034,normal,,,307272,,,,
1270948187,normal,,,308744,,,,
1270950328,normal,,,308745,,,,
1271062471,major,,,308849,,,,
1271084701,normal,,,308933,,,,
1271143790,normal,,,309001,,,,
1271230669,normal,,,309126,,,,
1271231034,normal,,,309128,,,,
1271304738,minor,,,309285,,,,
1272973598,normal,,,311591,,,,
1273141316,minor,,,311924,,,,
1273142305,normal,,,311928,,,,
1273159246,normal,,,311980,,,,
1273225828,normal,,,312092,,,,
1273240243,normal,,,312121,,,,
1273564663,normal,,,312427,,,,
1273580366,minor,,,312481,,,,
1273673927,normal,,,312706,,,,
1273868680,normal,,,312997,,,,
1274363938,normal,,,313806,,,,
1274370933,normal,,,313821,,,,
1274693269,normal,,,314127,,,,
1274702537,normal,,,314152,,,,
1274773217,normal,,,314268,,,,
1274869946,normal,,,314504,,,,
1274952045,normal,,,314700,,,,
1274963750,normal,,,314749,,,,
1275366973,normal,,,315185,,,,
1275386425,normal,,,315244,,,,
1275481126,normal,,,315443,,,,
1275481918,normal,,,315446,,,,
1275488960,normal,,,315490,,,,
1275985972,normal,,,316143,,,,
1276512256,normal,,,316786,,,,
1276587873,normal,,,316905,,,,
1276622934,normal,,,316987,,,,
1276771162,normal,,,317217,,,,
1277351622,normal,,,317796,,,,
1277479942,normal,,,318052,,,,
1279072833,major,,,319812,,,,
1281481496,normal,,,322311,,,,
1281694125,normal,,,322671,,,,
1282616648,normal,,,323465,,,,
1284974751,normal,,,325773,,,,
1287365968,normal,,,328012,,,,
1288477215,normal,,,329152,,,,
1289988356,normal,,,330468,,,,
1291857484,normal,,,332191,,,,
1295235226,trivial,,,334500,,,,
1295340492,major,,,334651,,,,
1296167199,normal,,,335648,,,,
1296305721,normal,,,335776,,,,
1296623880,normal,,,336052,,,,
1298906133,normal,,,338472,,,,
1300272714,normal,,,340177,,,,
1301324177,normal,,,341170,,,,
1301332206,normal,,,341175,,,,
1301580584,normal,,,341542,,,,
1301638010,normal,,,341607,,,,
1301905218,minor,,,341786,,,,
1301926863,normal,,,341838,,,,
1302117891,normal,,,342096,,,,
1302154874,normal,,,342141,,,,
1302164718,normal,,,342169,,,,
1302582868,normal,,,342535,,,,
1137412367,normal,,,123997,,,,
1137673405,normal,,,124519,,,,
1138876024,normal,,,126211,,,,
1141445242,critical,,,130429,,,,
1142231673,normal,,,131513,,,,
1143432788,blocker,,,133338,,,,
1143653688,normal,,,133964,,,,
1146224577,normal,,,139248,,,,
1153238256,normal,,,151018,,,,
1156332532,normal,,,154891,,,,
1157708902,major,,,156724,,,,
1158435973,major,,,157574,,,,
1162548419,normal,,,163343,,,,
1163761523,normal,,,164994,,,,
1182426868,blocker,,,193800,,,,
1191244291,blocker,,,205108,,,,
1192793924,major,,,206928,,,,
1194945574,normal,,,209641,,,,
1199285438,normal,,,214152,,,,
1200001447,normal,,,214983,,,,
1201264759,normal,,,216618,,,,
1201776164,major,,,217292,,,,
1203586131,normal,,,219798,,,,
1203671446,normal,,,219969,,,,
1206953105,normal,,,224913,,,,
1210239730,normal,,,231149,,,,
1213248370,normal,,,236838,,,,
1225233360,normal,,,252532,,,,
1231381999,normal,,,260357,,,,
1231388183,normal,,,260367,,,,
1235356065,normal,,,265796,,,,
1238285852,normal,,,270369,,,,
1240817276,normal,,,273833,,,,
1243831096,normal,,,278601,,,,
1246368603,normal,,,282063,,,,
1250487074,major,,,286785,,,,
1253290271,normal,,,289915,,,,
1258973864,normal,,,295899,,,,
1262836501,normal,,,299019,,,,
1262949512,trivial,,,299150,,,,
1266289377,normal,,,302925,,,,
1266291782,normal,,,302927,,,,
1266395034,normal,,,303064,,,,
1266592357,normal,,,303370,,,,
1266862515,normal,,,303569,,,,
1267481914,normal,,,304290,,,,
1267526355,normal,,,304380,,,,
1268191644,normal,,,305295,,,,
