update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what
1171362239,normal,,,174020,,,,
1171396914,major,,,174116,,,,
1171449594,critical,,,174190,,,,
1171459312,normal,,,174216,,,,
1171473283,normal,,,174239,,,,
1171622191,normal,,,174461,,,,
1171622811,trivial,,,174465,,,,
1171855854,normal,,,174606,,,,
1171961687,critical,,,174779,,,,
1172033708,minor,,,174934,,,,
1172034341,normal,,,174935,,,,
1172079685,normal,,,175062,,,,
1172160483,normal,,,175202,,,,
1172161877,normal,,,175208,,,,
1172206471,normal,,,175248,,,,
1172483777,normal,,,175546,,,,
1172506938,normal,,,175607,,,,
1172565278,normal,,,175705,,,,
1172568757,critical,,,175708,,,,
1172725147,normal,,,176000,,,,
1172726196,normal,,,176003,,,,
1172726602,normal,,,176004,,,,
1172738577,blocker,,,176029,,,,
1172764034,critical,,,176105,,,,
1172805942,normal,,,176154,,,,
1172900518,normal,,,176275,,,,
1173070435,normal,,,176355,,,,
1173094396,normal,,,176394,,,,
1173153453,normal,,,176471,,,,
1173219615,normal,,,176562,,,,
1173248078,normal,,,176597,,,,
1173371645,major,,,176762,,,,
1173426798,normal,,,176814,,,,
1173437231,normal,,,176834,,,,
1173443354,normal,,,176850,,,,
1173445306,minor,,,176855,,,,
1173452335,normal,,,176866,,,,
1173801182,normal,,,177209,,,,
1173854255,normal,,,177310,,,,
1173865957,normal,,,177348,,,,
1173874477,normal,,,177376,,,,
1173875827,major,,,177382,,,,
1173876073,normal,,,177383,,,,
1173886824,normal,,,177423,,,,
1173886975,normal,,,177424,,,,
1173947041,normal,,,177541,,,,
1173947315,normal,,,177542,,,,
1173950943,minor,,,177556,,,,
1173954989,normal,,,177570,,,,
1173956634,normal,,,177579,,,,
1173964728,normal,,,177611,,,,
1174035922,normal,,,177753,,,,
1174043333,normal,,,177786,,,,
1174274814,normal,,,178005,,,,
1174378801,normal,,,178246,,,,
1174378863,critical,,,178247,,,,
1174382059,normal,,,178264,,,,
1174383650,normal,,,178279,,,,
1174383877,normal,,,178282,,,,
1174389729,normal,,,178329,,,,
1174405770,normal,,,178421,,,,
1174406015,normal,,,178422,,,,
1174406560,normal,,,178427,,,,
1174407658,normal,,,178433,,,,
1174409352,normal,,,178436,,,,
1174409813,normal,,,178442,,,,
1174415136,normal,,,178459,,,,
1174416263,normal,,,178464,,,,
1174481773,normal,,,178617,,,,
1174485023,normal,,,178634,,,,
1174486691,normal,,,178641,,,,
1174517533,normal,,,178718,,,,
1174528771,normal,,,178729,,,,
1174541522,major,,,178752,,,,
1174541881,normal,,,178753,,,,
1174570725,normal,,,178860,,,,
1174572666,normal,,,178867,,,,
1174581281,normal,,,178902,,,,
1174628665,critical,,,178969,,,,
1174633369,normal,,,178979,,,,
1174643289,normal,,,179035,,,,
1174645255,normal,,,179041,,,,
1174662200,normal,,,179111,,,,
1174663559,minor,,,179121,,,,
1174663619,normal,,,179122,,,,
1174789578,normal,,,179179,,,,
1174922891,normal,,,179392,,,,
1174958704,normal,,,179442,,,,
1174995087,minor,,,179571,,,,
1175006098,blocker,,,179611,,,,
1175050709,normal,,,179685,,,,
1175070913,normal,,,179745,,,,
1175092505,normal,,,179840,,,,
1175203785,normal,,,180119,,,,
1175416531,major,,,180381,,,,
1175487606,normal,,,180460,,,,
1175672136,normal,,,180944,,,,
1175703775,normal,,,181084,,,,
1175740139,normal,,,181146,,,,
1175740548,trivial,,,181152,,,,
1175812515,normal,,,181374,,,,
1175866032,normal,,,181456,,,,
1176072673,minor,,,181548,,,,
1176265810,major,,,181914,,,,
1176297266,normal,,,182008,,,,
1176327323,normal,,,182065,,,,
1176339733,normal,,,182084,,,,
1176352758,blocker,,,182111,,,,
1176376063,normal,,,182177,,,,
1176393177,normal,,,182237,,,,
1176450727,normal,,,182320,,,,
1176478533,normal,,,182414,,,,
1176669740,minor,,,182478,,,,
1176678454,normal,,,182491,,,,
1176716509,normal,,,182572,,,,
1176808035,normal,,,182789,,,,
1176814191,normal,,,182807,,,,
1176863751,normal,,,182890,,,,
1176864251,normal,,,182892,,,,
1176864496,normal,,,182894,,,,
1176866324,normal,,,182901,,,,
1176879631,critical,,,182944,,,,
1176891364,normal,,,182999,,,,
1176903670,normal,,,183042,,,,
1176971872,normal,,,183202,,,,
1176972971,normal,,,183205,,,,
1177050832,normal,,,183365,,,,
1177103238,major,,,183491,,,,
1177235610,major,,,183532,,,,
1177405179,normal,,,183800,,,,
1177511254,normal,,,184115,,,,
1177569207,normal,,,184211,,,,
1177594130,normal,,,184308,,,,
1177643238,normal,,,184387,,,,
1178004574,normal,,,184850,,,,
1178004841,normal,,,184852,,,,
1178006354,major,,,184857,,,,
1178007941,normal,,,184862,,,,
1178008047,normal,,,184863,,,,
1178009031,normal,,,184872,,,,
1178009527,normal,,,184879,,,,
1178009783,normal,,,184883,,,,
1178011039,normal,,,184890,,,,
1178011887,normal,,,184895,,,,
1178012991,minor,,,184903,,,,
1178014086,normal,,,184911,,,,
1178017646,normal,,,184925,,,,
1178018302,normal,,,184928,,,,
1178018500,normal,,,184931,,,,
1178047380,normal,,,185018,,,,
1178049958,normal,,,185024,,,,
1178105451,normal,,,185184,,,,
1178382692,trivial,,,185666,,,,
1178523189,normal,,,185755,,,,
1178536478,normal,,,185808,,,,
1178623572,normal,,,185992,,,,
1178623684,normal,,,185993,,,,
1178630084,normal,,,186020,,,,
1178731881,normal,,,186276,,,,
1178757651,normal,,,186302,,,,
1178789059,major,,,186384,,,,
1178789677,major,,,186394,,,,
1178804133,normal,,,186443,,,,
1179118730,normal,,,186767,,,,
1179213660,normal,,,187000,,,,
1179214367,normal,,,187003,,,,
1179394822,normal,,,187574,,,,
1179401680,normal,,,187612,,,,
1179726488,normal,,,188072,,,,
1179817655,normal,,,188300,,,,
1179825282,normal,,,188339,,,,
1179828338,normal,,,188359,,,,
1179830017,normal,,,188374,,,,
1179848561,normal,,,188482,,,,
1179851956,normal,,,188500,,,,
1179853559,normal,,,188506,,,,
1179865174,major,,,188541,,,,
1179870152,normal,,,188555,,,,
1179891965,normal,,,188608,,,,
1179914230,normal,,,188676,,,,
1179920162,normal,,,188699,,,,
1179922780,blocker,,,188713,,,,
1179931560,normal,,,188772,,,,
1179998601,normal,,,188946,,,,
1180358336,normal,,,189497,,,,
1180383160,normal,,,189552,,,,
1180489164,normal,,,189845,,,,
1180491960,normal,,,189851,,,,
1180535037,normal,,,190029,,,,
1180582418,normal,,,190161,,,,
1180689773,normal,,,190492,,,,
1180962470,normal,,,190875,,,,
1181108777,critical,,,191221,,,,
1181128879,normal,,,191312,,,,
1181137468,minor,,,191344,,,,
1181137508,minor,,,191345,,,,
1181141365,minor,,,191363,,,,
1181143042,minor,,,191371,,,,
1181144906,minor,,,191387,,,,
1181144961,normal,,,191388,,,,
1181145015,minor,,,191389,,,,
1181204858,major,,,191486,,,,
1181222034,trivial,,,191559,,,,
1181388416,normal,,,191822,,,,
1181701908,normal,,,192381,,,,
1182317067,normal,,,193488,,,,
1182422277,normal,,,193783,,,,
1182428120,normal,,,193807,,,,
1182437711,normal,,,193835,,,,
1183138152,normal,,,194982,,,,
1183348667,major,,,195100,,,,
1183539137,normal,,,195391,,,,
1183540646,normal,,,195400,,,,
1183597454,normal,,,195475,,,,
1183611652,normal,,,195510,,,,
1183974467,normal,,,195848,,,,
1184016527,normal,,,195927,,,,
1184130709,normal,,,196133,,,,
1184165100,major,,,196229,,,,
1184200672,major,,,196263,,,,
1184329219,minor,,,196488,,,,
1184672320,normal,,,196850,,,,
1184736951,normal,,,196940,,,,
1184763794,normal,,,197011,,,,
1184842764,minor,,,197175,,,,
1184908020,normal,,,197282,,,,
1185286590,normal,,,197711,,,,
1185330486,normal,,,197762,,,,
1185371631,blocker,,,197866,,,,
1185455033,normal,,,198014,,,,
1185871355,normal,,,198404,,,,
1185935934,normal,,,198494,,,,
1185969542,normal,,,198568,,,,
1186035052,normal,,,198658,,,,
1186064764,normal,,,198732,,,,
1186139236,normal,,,198828,,,,
1186223667,normal,,,198864,,,,
1186494611,major,,,199159,,,,
1186496966,trivial,,,199163,,,,
1186541688,normal,,,199223,,,,
1187170009,minor,,,200049,,,,
1187253640,normal,,,200198,,,,
1187273162,normal,,,200245,,,,
1187323329,critical,,,200325,,,,
1187526707,normal,,,200462,,,,
1187707231,normal,,,200728,,,,
1187847613,major,,,200929,,,,
1188132084,normal,,,201194,,,,
1188204966,normal,,,201264,,,,
1188295075,normal,,,201440,,,,
1188370622,normal,,,201560,,,,
1188440128,major,,,201704,,,,
1188466819,blocker,,,201758,,,,
1188729228,normal,,,202003,,,,
1188890236,normal,,,202150,,,,
1188895066,normal,,,202158,,,,
1189068582,minor,,,202469,,,,
1189416550,normal,,,202806,,,,
1189585210,normal,,,203072,,,,
1189772806,major,,,203468,,,,
1189780303,normal,,,203489,,,,
1190089491,normal,,,203724,,,,
1190118590,normal,,,203860,,,,
1190203742,normal,,,204023,,,,
1190280722,normal,,,204137,,,,
1190622206,normal,,,204455,,,,
1190787107,normal,,,204670,,,,
1190984503,normal,,,204944,,,,
1191496301,normal,,,205479,,,,
1191496597,trivial,,,205481,,,,
1192101433,major,,,206067,,,,
1192368330,normal,,,206270,,,,
1192635577,normal,,,206693,,,,
1192690899,normal,,,206747,,,,
1192802941,normal,,,206951,,,,
1193136966,normal,,,207197,,,,
1193205972,normal,,,207288,,,,
1193316411,normal,,,207497,,,,
1193632498,normal,,,207740,,,,
1193709354,normal,,,207912,,,,
1193732567,normal,,,207975,,,,
1193743305,normal,,,208036,,,,
1193753345,normal,,,208094,,,,
1193757529,normal,,,208119,,,,
1193828758,normal,,,208266,,,,
1193833295,normal,,,208289,,,,
1193908417,trivial,,,208410,,,,
1193981423,normal,,,208533,,,,
1194028240,normal,,,208633,,,,
1194076785,normal,,,208668,,,,
1194332932,normal,,,208879,,,,
1194457124,normal,,,209111,,,,
1194617386,normal,,,209385,,,,
1194922557,minor,,,209607,,,,
1195030243,minor,,,209807,,,,
1195037124,normal,,,209833,,,,
1195059065,normal,,,209878,,,,
1195081353,major,,,209898,,,,
1195113762,normal,,,209943,,,,
1195122126,normal,,,209978,,,,
1195178470,normal,,,210065,,,,
1195216717,critical,,,210126,,,,
1195534503,normal,,,210368,,,,
1195535143,normal,,,210371,,,,
1195804954,normal,,,210759,,,,
1196084848,normal,,,210970,,,,
1196209022,normal,,,211167,,,,
1196409773,normal,,,211594,,,,
1196437582,normal,,,211648,,,,
1196441057,normal,,,211658,,,,
1196781829,normal,,,211924,,,,
1196848181,major,,,212019,,,,
1196869613,normal,,,212076,,,,
1197289455,major,,,212439,,,,
1197289619,major,,,212440,,,,
1197367952,normal,,,212590,,,,
1197370008,normal,,,212605,,,,
1197371670,normal,,,212616,,,,
1197372965,normal,,,212622,,,,
1197373315,normal,,,212624,,,,
1197382325,normal,,,212655,,,,
1197382989,major,,,212659,,,,
1197385011,normal,,,212665,,,,
1197385235,normal,,,212666,,,,
1197434012,normal,,,212722,,,,
1197991576,normal,,,213375,,,,
1198133943,normal,,,213581,,,,
1199755923,normal,,,214581,,,,
1199865798,major,,,214745,,,,
1199870121,major,,,214755,,,,
1200453166,normal,,,215456,,,,
1201170359,normal,,,216465,,,,
1201514792,normal,,,216783,,,,
1201642267,minor,,,217034,,,,
1201686361,normal,,,217104,,,,
1201693341,normal,,,217127,,,,
1201795772,normal,,,217350,,,,
1201850912,normal,,,217431,,,,
1201856092,normal,,,217447,,,,
1201856299,normal,,,217449,,,,
1202061329,normal,,,217623,,,,
1202124544,normal,,,217707,,,,
1202134223,normal,,,217736,,,,
1202215243,normal,,,217882,,,,
1202215839,normal,,,217886,,,,
1202219357,major,,,217899,,,,
1202219824,minor,,,217900,,,,
1202228914,normal,,,217939,,,,
1202264030,normal,,,217962,,,,
1202291083,normal,,,218012,,,,
1202312052,normal,,,218086,,,,
1202380390,normal,,,218205,,,,
1202380994,trivial,,,218209,,,,
1202462570,normal,,,218318,,,,
1202832960,major,,,218707,,,,
1202835463,normal,,,218717,,,,
1202914766,minor,,,218872,,,,
1202980621,normal,,,218955,,,,
1203084516,normal,,,219158,,,,
1203084624,normal,,,219159,,,,
1203497334,normal,,,219597,,,,
1204015353,normal,,,220369,,,,
1204103648,normal,,,220570,,,,
1204197588,normal,,,220784,,,,
1204285051,normal,,,220976,,,,
1204864044,normal,,,221814,,,,
1204869291,normal,,,221822,,,,
1204893425,normal,,,221889,,,,
1204901266,minor,,,221915,,,,
1205142182,normal,,,222062,,,,
1205515276,normal,,,222823,,,,
1205766414,normal,,,223009,,,,
1205815012,critical,,,223058,,,,
1205983603,normal,,,223315,,,,
1206438990,normal,,,223844,,,,
1206439499,normal,,,223851,,,,
1206441593,normal,,,223868,,,,
1206452148,normal,,,223936,,,,
1206453922,major,,,223951,,,,
1206454309,normal,,,223954,,,,
1206463297,normal,,,223988,,,,
1206554404,normal,,,224245,,,,
1206713001,trivial,,,224717,,,,
1206886442,normal,,,224806,,,,
1207036370,trivial,,,225097,,,,
1207111059,major,,,225297,,,,
1207117045,blocker,,,225317,,,,
1207125644,normal,,,225342,,,,
1207125992,normal,,,225347,,,,
1207240339,normal,,,225662,,,,
1207244845,normal,,,225669,,,,
1207258632,normal,,,225688,,,,
1208179577,normal,,,227007,,,,
1208182250,normal,,,227014,,,,
1208323101,normal,,,227308,,,,
1208601375,normal,,,227897,,,,
1208881612,normal,,,228296,,,,
1208934895,normal,,,228400,,,,
1208954386,normal,,,228488,,,,
1208962692,normal,,,228521,,,,
1208997028,major,,,228597,,,,
1209024328,normal,,,228673,,,,
1209190907,normal,,,228985,,,,
1209368745,normal,,,229033,,,,
1209393753,normal,,,229173,,,,
1209429637,major,,,229228,,,,
1209443747,normal,,,229266,,,,
1209458411,normal,,,229335,,,,
1209458996,normal,,,229341,,,,
1209459205,normal,,,229343,,,,
1209459901,normal,,,229347,,,,
1209461719,normal,,,229363,,,,
1209463562,normal,,,229380,,,,
1209465977,normal,,,229394,,,,
1209648174,normal,,,229857,,,,
1209718945,normal,,,229972,,,,
1210032766,trivial,,,230333,,,,
1210081721,normal,,,230474,,,,
1210277282,blocker,,,231235,,,,
1210292673,normal,,,231250,,,,
1210314884,normal,,,231287,,,,
1210321488,normal,,,231309,,,,
1210681518,major,,,231896,,,,
1210748273,normal,,,232060,,,,
1210943094,normal,,,232575,,,,
1210943353,normal,,,232576,,,,
1211122337,normal,,,232710,,,,
1211288092,normal,,,233038,,,,
1211293522,normal,,,233067,,,,
1211507177,normal,,,233619,,,,
1211812917,normal,,,234027,,,,
1211823878,major,,,234048,,,,
1211887612,normal,,,234201,,,,
1211888462,normal,,,234203,,,,
1211971978,normal,,,234425,,,,
1211979617,normal,,,234471,,,,
1212046008,normal,,,234618,,,,
1212103742,normal,,,234769,,,,
1212392787,normal,,,235134,,,,
1212422980,major,,,235231,,,,
1212500873,critical,,,235448,,,,
1212578965,normal,,,235647,,,,
1212731670,normal,,,236024,,,,
1213074933,normal,,,236408,,,,
1214217401,normal,,,238150,,,,
1214303144,minor,,,238281,,,,
1214406645,normal,,,238488,,,,
1214632691,normal,,,238872,,,,
1214707632,normal,,,238902,,,,
1215063221,normal,,,239428,,,,
1215261971,normal,,,239691,,,,
1215406548,normal,,,239779,,,,
1215406554,normal,,,239780,,,,
1215496260,normal,,,239950,,,,
1215496356,normal,,,239951,,,,
1215508424,minor,,,240005,,,,
1215688400,normal,,,240364,,,,
1216019942,normal,,,240673,,,,
1217907018,normal,,,243139,,,,
1217952204,normal,,,243244,,,,
1218712424,normal,,,244207,,,,
1218743436,normal,,,244263,,,,
1219022379,normal,,,244395,,,,
1219371086,normal,,,244920,,,,
1219663354,normal,,,245153,,,,
1219925645,normal,,,245571,,,,
1220082105,normal,,,245769,,,,
1220199681,normal,,,245797,,,,
1220256799,normal,,,245883,,,,
1220451807,normal,,,246142,,,,
1220859134,normal,,,246577,,,,
1221742803,normal,,,247874,,,,
1222412971,normal,,,248715,,,,
1222793984,normal,,,249241,,,,
1222935156,normal,,,249490,,,,
1223016131,normal,,,249593,,,,
1223353888,normal,,,249932,,,,
1223891757,normal,,,250663,,,,
1224053868,normal,,,250928,,,,
1224146063,normal,,,251088,,,,
1224924523,normal,,,252090,,,,
1225079479,normal,,,252141,,,,
1225187259,normal,,,252375,,,,
1225196072,normal,,,252440,,,,
1225209094,normal,,,252500,,,,
1225220465,normal,,,252521,,,,
1225220719,normal,,,252522,,,,
1225428840,normal,,,252943,,,,
1225465798,normal,,,253022,,,,
1226456761,trivial,,,254994,,,,
1226584698,normal,,,255267,,,,
1226667554,minor,,,255381,,,,
1226675931,normal,,,255405,,,,
1227160834,normal,,,255950,,,,
1227669092,normal,,,256566,,,,
1227669266,normal,,,256568,,,,
1227860954,normal,,,256898,,,,
1228129849,normal,,,257103,,,,
1228346581,normal,,,257466,,,,
1228812196,normal,,,258089,,,,
1228819186,normal,,,258122,,,,
1228987540,normal,,,258462,,,,
1228987886,normal,,,258469,,,,
1229343736,normal,,,258845,,,,
1229431099,normal,,,258990,,,,
1229789680,critical,,,259445,,,,
1230069205,normal,,,259617,,,,
1230753890,normal,,,259844,,,,
1231245259,normal,,,260079,,,,
1231250166,normal,,,260093,,,,
1231407354,normal,,,260402,,,,
1231424194,critical,,,260445,,,,
1231473125,critical,,,260518,,,,
1231478349,normal,,,260526,,,,
1231501241,normal,,,260568,,,,
1231935982,normal,,,261065,,,,
1231936098,normal,,,261066,,,,
1232530822,normal,,,261846,,,,
1232543048,normal,,,261877,,,,
1232551745,normal,,,261919,,,,
1232618429,normal,,,262031,,,,
1232635218,normal,,,262079,,,,
1233150034,normal,,,262814,,,,
1233207847,normal,,,262892,,,,
1233230027,normal,,,262937,,,,
1233857469,normal,,,263886,,,,
1234104132,normal,,,264099,,,,
1234291315,minor,,,264444,,,,
1234314397,normal,,,264475,,,,
1234345823,critical,,,264535,,,,
1234537143,normal,,,264898,,,,
1234543747,normal,,,264910,,,,
1234782269,normal,,,265036,,,,
1234782379,normal,,,265037,,,,
1235147110,normal,,,265714,,,,
1235149161,normal,,,265717,,,,
1235396218,normal,,,265870,,,,
1235396358,normal,,,265871,,,,
1235487196,normal,,,266022,,,,
1235957006,major,,,266651,,,,
1236069648,normal,,,266851,,,,
1236074519,normal,,,266872,,,,
1236142778,normal,,,266998,,,,
1236166371,normal,,,267060,,,,
1236686669,normal,,,267914,,,,
1236759177,normal,,,268104,,,,
1236763415,normal,,,268118,,,,
1236767099,trivial,,,268130,,,,
1236793629,normal,,,268238,,,,
1236794478,major,,,268241,,,,
1236861478,normal,,,268393,,,,
1237364139,normal,,,269182,,,,
1237373666,major,,,269231,,,,
1237376102,normal,,,269238,,,,
1237386508,normal,,,269273,,,,
1237392642,normal,,,269287,,,,
1237430921,normal,,,269316,,,,
1237903434,normal,,,269878,,,,
1237983066,normal,,,270002,,,,
1238049020,normal,,,270112,,,,
1238184361,normal,,,270344,,,,
1239202466,normal,,,271700,,,,
1239265428,normal,,,271785,,,,
1239675401,normal,,,272122,,,,
1239867937,normal,,,272494,,,,
1239871821,normal,,,272508,,,,
1240240508,normal,,,272990,,,,
1240306596,trivial,,,273082,,,,
1240380836,normal,,,273242,,,,
1240461009,normal,,,273404,,,,
1240494398,major,,,273503,,,,
1240577128,normal,,,273630,,,,
1240578488,normal,,,273633,,,,
1240588402,normal,,,273656,,,,
1240821708,minor,,,273858,,,,
1241012784,normal,,,274399,,,,
1241089187,normal,,,274552,,,,
1241174510,normal,,,274664,,,,
1241253915,normal,,,274727,,,,
1241382774,minor,,,274773,,,,
1241451250,normal,,,274899,,,,
1241600767,major,,,275165,,,,
1241600962,normal,,,275167,,,,
1241759558,normal,,,275441,,,,
1241779101,normal,,,275486,,,,
1242043030,normal,,,275700,,,,
1242043888,normal,,,275704,,,,
1242059584,normal,,,275741,,,,
1242090852,critical,,,275801,,,,
1242116817,normal,,,275876,,,,
1242176300,normal,,,276021,,,,
1242310782,trivial,,,276377,,,,
1242637214,normal,,,276723,,,,
1242702088,normal,,,276839,,,,
1242724975,normal,,,276925,,,,
1242823366,normal,,,277187,,,,
1243065890,normal,,,277574,,,,
1243334861,normal,,,277896,,,,
1243522653,normal,,,278297,,,,
1243575647,normal,,,278372,,,,
1243669878,normal,,,278517,,,,
1243995366,normal,,,278912,,,,
1244114327,normal,,,279137,,,,
1244203244,normal,,,279296,,,,
1244218542,normal,,,279328,,,,
1244448527,normal,,,279466,,,,
1244811493,blocker,,,280126,,,,
1245118676,minor,,,280408,,,,
1245162280,normal,,,280518,,,,
1245416207,major,,,280942,,,,
1245605550,minor,,,281021,,,,
1245858936,minor,,,281423,,,,
1245910668,normal,,,281495,,,,
1245923378,normal,,,281527,,,,
1246330319,normal,,,281967,,,,
1246597952,normal,,,282366,,,,
1246874231,normal,,,282548,,,,
1247075181,normal,,,282943,,,,
1248082227,normal,,,284022,,,,
1248170594,normal,,,284150,,,,
1248437381,normal,,,284612,,,,
1248844599,normal,,,284994,,,,
1249047916,trivial,,,285323,,,,
1249379445,normal,,,285607,,,,
1249429738,normal,,,285657,,,,
1249469737,minor,,,285735,,,,
1249475569,normal,,,285752,,,,
1249875825,normal,,,286103,,,,
1249971902,normal,,,286229,,,,
1249976159,normal,,,286237,,,,
1250455948,normal,,,286748,,,,
1250581901,critical,,,286943,,,,
1250672713,normal,,,287084,,,,
1251527766,normal,,,288031,,,,
1251687078,minor,,,288089,,,,
1251713378,normal,,,288150,,,,
1251983810,major,,,288544,,,,
1252500429,normal,,,288978,,,,
1252579786,normal,,,289117,,,,
1252681308,normal,,,289263,,,,
1252978183,normal,,,289426,,,,
1253077320,normal,,,289574,,,,
1253121914,normal,,,289668,,,,
1253147425,normal,,,289683,,,,
1253268820,normal,,,289876,,,,
1253799085,normal,,,290452,,,,
1254124502,normal,,,290700,,,,
1254202976,normal,,,290800,,,,
1254874155,normal,,,291556,,,,
1255056761,major,,,291883,,,,
1255238719,critical,,,291994,,,,
1255677965,normal,,,292521,,,,
1255997914,normal,,,292732,,,,
1256470515,normal,,,293266,,,,
1256523683,normal,,,293282,,,,
1256704587,normal,,,293549,,,,
1256812467,minor,,,293682,,,,
1256813583,minor,,,293684,,,,
1256817004,minor,,,293693,,,,
1256817099,normal,,,293694,,,,
1257090549,normal,,,293883,,,,
1257312629,major,,,294187,,,,
1257832884,normal,,,294727,,,,
1258046388,major,,,295026,,,,
1258087268,major,,,295055,,,,
1258430868,normal,,,295321,,,,
1258535759,major,,,295473,,,,
1258643782,normal,,,295653,,,,
1259554792,normal,,,296443,,,,
1259566322,normal,,,296462,,,,
1259660566,minor,,,296581,,,,
1260147482,normal,,,297039,,,,
1260178526,normal,,,297071,,,,
1260275453,major,,,297248,,,,
1260534500,major,,,297611,,,,
1260885069,normal,,,297888,,,,
1260888460,normal,,,297899,,,,
1261048362,normal,,,298099,,,,
1261101635,trivial,,,298147,,,,
1263812420,normal,,,299961,,,,
1263812868,normal,,,299963,,,,
1264415829,normal,,,300700,,,,
1264504531,trivial,,,300871,,,,
1264579151,normal,,,300992,,,,
1264663311,normal,,,301116,,,,
1265000748,major,,,301404,,,,
1265118585,normal,,,301584,,,,
1265278240,normal,,,301851,,,,
1265278493,normal,,,301853,,,,
1265301556,normal,,,301897,,,,
1265612953,normal,,,302127,,,,
1265614718,normal,,,302133,,,,
1266387184,normal,,,303051,,,,
1266558309,normal,,,303296,,,,
1266587613,normal,,,303362,,,,
1266827983,normal,,,303486,,,,
1266929812,major,,,303663,,,,
1267099261,minor,,,303942,,,,
1267175741,normal,,,304037,,,,
1267179527,minor,,,304057,,,,
1267191856,normal,,,304084,,,,
1267723604,normal,,,304757,,,,
1267776069,normal,,,304811,,,,
1268004669,normal,,,304955,,,,
1268005003,major,,,304956,,,,
1268131395,normal,,,305188,,,,
1268382666,normal,,,305678,,,,
1268728799,normal,,,306009,,,,
1268991851,normal,,,306531,,,,
1269424528,normal,,,306949,,,,
1269521249,normal,,,307109,,,,
1269845304,normal,,,307380,,,,
1269981378,normal,,,307596,,,,
1270607153,normal,,,308292,,,,
1270608596,normal,,,308299,,,,
1270722031,normal,,,308514,,,,
1270728602,major,,,308539,,,,
1271065545,normal,,,308879,,,,
1271155954,normal,,,309026,,,,
1271430483,normal,,,309546,,,,
1271679913,normal,,,309726,,,,
1271922651,normal,,,310116,,,,
1272282537,normal,,,310511,,,,
1272353736,normal,,,310633,,,,
1272355728,normal,,,310638,,,,
1272428290,normal,,,310789,,,,
1272456323,normal,,,310867,,,,
1272525610,normal,,,311017,,,,
1272556079,major,,,311120,,,,
1272960144,normal,,,311552,,,,
1272963167,normal,,,311565,,,,
1272974093,minor,,,311594,,,,
1273038695,normal,,,311705,,,,
1273118497,normal,,,311848,,,,
1273557030,normal,,,312402,,,,
1274093332,normal,,,313186,,,,
1274430777,normal,,,313917,,,,
1275014141,trivial,,,314817,,,,
1277221257,normal,,,317643,,,,
1277450913,trivial,,,317975,,,,
1277791238,normal,,,318298,,,,
1277800092,normal,,,318333,,,,
1277817630,normal,,,318374,,,,
1277886914,normal,,,318476,,,,
1277892414,normal,,,318495,,,,
1277956779,minor,,,318575,,,,
1278409929,normal,,,319025,,,,
1278472030,normal,,,319093,,,,
1278816276,normal,,,319484,,,,
1279185401,normal,,,320000,,,,
1279186182,normal,,,320004,,,,
1279446654,normal,,,320192,,,,
1279527388,normal,,,320269,,,,
1281403475,major,,,322202,,,,
1281430905,major,,,322244,,,,
1282116760,normal,,,323020,,,,
1282708201,trivial,,,323583,,,,
1282897243,normal,,,323831,,,,
1283381583,normal,,,324267,,,,
1283381826,normal,,,324268,,,,
1283387503,normal,,,324269,,,,
1283519904,normal,,,324481,,,,
1284022826,normal,,,324857,,,,
1284387865,major,,,325161,,,,
1284447275,normal,,,325244,,,,
1284453285,major,,,325264,,,,
1284518443,minor,,,325318,,,,
1284634938,normal,,,325499,,,,
1284980897,normal,,,325777,,,,
1285219354,major,,,326034,,,,
1285562158,normal,,,326286,,,,
1285732125,normal,,,326505,,,,
1285796274,normal,,,326625,,,,
1286179385,normal,,,326923,,,,
1286879389,normal,,,327579,,,,
1286879650,normal,,,327580,,,,
1287653329,normal,,,328375,,,,
1288753700,major,,,329319,,,,
1289294483,normal,,,329812,,,,
1289528532,normal,,,330061,,,,
1289875330,critical,,,330317,,,,
1290392209,normal,,,330771,,,,
1290551152,normal,,,330987,,,,
1290615735,normal,,,331067,,,,
1291777580,normal,,,332109,,,,
1291904614,major,,,332247,,,,
1291968919,normal,,,332308,,,,
1292124770,normal,,,332387,,,,
1294221247,major,,,333576,,,,
1294896108,normal,,,334243,,,,
1295344187,normal,,,334662,,,,
1295949480,trivial,,,335333,,,,
1296053264,major,,,335508,,,,
1296090038,normal,,,335537,,,,
1296523906,normal,,,335926,,,,
1298164616,normal,,,337658,,,,
1299035434,normal,,,338629,,,,
1299226331,normal,,,338935,,,,
1299564220,normal,,,339198,,,,
1299676072,normal,,,339414,,,,
1299703746,normal,,,339457,,,,
1299757929,normal,,,339563,,,,
1300789929,normal,,,340672,,,,
1301994976,major,,,341930,,,,
1302037348,normal,,,341975,,,,
1302046191,normal,,,341977,,,,
1302087709,normal,,,342052,,,,
1302093370,normal,,,342064,,,,
1302099133,normal,,,342073,,,,
1302161432,normal,,,342155,,,,
1302241332,normal,,,342269,,,,
1302437930,normal,,,342377,,,,
1302517208,normal,,,342463,,,,
1302664050,normal,,,342681,,,,
1303948739,normal,,,344074,,,,
1304007976,normal,,,344216,,,,
1304507150,normal,,,344732,,,,
1139913466,minor,,,127769,,,,
1140540696,trivial,,,128907,,,,
1141898220,normal,,,131112,,,,
1145621068,normal,,,138017,,,,
1147173983,normal,,,140855,,,,
