update/0/when,update/0/what,update/1/when,update/1/what,_id,update/2/when,update/2/what,update/3/when,update/3/what,update/4/when,update/4/what
1168670823,JDT,1168870157,Platform,170384,,,,,,
1168937785,JDT,1168941762,Platform,170629,,,,,,
1169113051,JDT,1169113784,Platform,170929,,,,,,
1167906692,Platform,1169136833,JDT,169559,1169464094,Platform,,,,
1142222371,JDT,1169175473,Platform,131501,,,,,,
1169089179,JDT,1169441011,Platform,170877,,,,,,
1169520946,JDT,1169527764,Platform,171361,,,,,,
1169627587,JDT,1169632676,Platform,171547,,,,,,
1169196293,JDT,1169634827,Platform,171051,,,,,,
1169714405,CDT,1169781413,Platform,171670,,,,,,
1170135971,JDT,1170144617,Platform,172148,,,,,,
1170147312,PDE,1170147972,Platform,172172,,,,,,
1156413944,PDE,1170349598,Platform,155060,,,,,,
1170465350,JDT,1170472898,Platform,172754,,,,,,
1170449813,PDE,1170520850,Platform,172747,,,,,,
1170691345,JDT,1170709468,Platform,172943,,,,,,
1170742291,JDT,1170744814,Platform,173035,,,,,,
1170751363,JDT,1170751730,Platform,173065,,,,,,
1170938478,PDE,1170938742,Platform,173506,1170941177,PDE,1170941433,Platform,,
1170990893,PDE,1171009276,Platform,173608,,,,,,
1171131124,PDE,1171131540,Platform,173761,,,,,,
1171192750,JDT,1171198629,Platform,173789,,,,,,
1171240711,JDT,1171243516,Platform,173833,,,,,,
1170751802,PDE,1171270672,Platform,173070,,,,,,
1171277792,PDE,1171278981,Platform,173886,,,,,,
1170739072,JDT,1171372262,Platform,173027,,,,,,
1171434132,PDE,1171437862,Platform,174149,,,,,,
1171388571,JDT,1171440456,Platform,174108,,,,,,
1171453522,JDT,1171454860,Platform,174204,,,,,,
1171488034,PDE,1171490188,Platform,174248,,,,,,
1171841268,PDE,1171841557,Platform,174590,,,,,,
